Item,2018,2019,2020,2021,2022
Funds from Operations,1.41B,2.49B,3.31B,2.83B,4.07B
Funds from Operations Growth,-,76.87%,33.12%,-14.48%,43.76%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,1.23B,1.48B,5.5B,4.21B,6.26B
Net Operating Cash Flow Growth,-,20.18%,271.07%,-23.59%,48.89%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(675M),(730M),(869M),(910M),(1B)
Capital Expenditures Growth,-,-8.15%,-19.04%,-4.72%,-10.33%
Capital Expenditures (Fixed Assets),(675M),(730M),(869M),(910M),(1B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(2.13B),(36M),(4.05B),(534M),(1.46B)
Sale of Fixed Assets & Businesses,-,21M,466M,68M,2.48B
Purchase/Sale of Investments,(1.86B),(766M),(2.48B),(1.94B),(2.93B)
Purchase of Investments,(3.85B),(2.58B),(7.4B),(7.4B),(6.74B)
Sale/Maturity of Investments,1.99B,1.81B,4.92B,5.46B,3.8B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,(22M),-,-
Other Sources,-,-,-,19M,-
Net Investing Cash Flow,(4.66B),(1.51B),(6.96B),(3.3B),(2.92B)
Net Investing Cash Flow Growth,-,67.57%,-360.29%,52.57%,11.46%
