Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,489.59M,516.32M,506.04M,760.81M,969.35M
Net Income Growth,-,5.46%,-1.99%,50.35%,27.41%
"Depreciation, Depletion & Amortization",435.89M,538.66M,573.36M,612.23M,728.32M
Depreciation and Depletion,427.29M,526.26M,559.56M,597.93M,710.12M
Amortization of Intangible Assets,8.6M,12.4M,13.8M,14.3M,18.2M
Deferred Taxes & Investment Tax Credit,101.59M,55.62M,(7.06M),53.42M,175.09M
Deferred Taxes,101.59M,55.62M,(7.06M),53.42M,175.09M
Investment Tax Credit,-,-,-,-,-
Other Funds,59.48M,66.38M,65.09M,67.05M,52.11M
Funds from Operations,1.09B,1.18B,1.14B,1.49B,1.92B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,1.3M,(78.63M),(14.57M),(269.6M),(147.99M)
Receivables,(172M),50.31M,(109.76M),(382.22M),(13.95M)
Accounts Payable,98.04M,(85.33M),(5.48M),140.3M,(23.84M)
Other Assets/Liabilities,(6.13M),36.47M,39.81M,(45.89M),(152.92M)
Net Operating Cash Flow,1.09B,1.1B,1.12B,1.22B,1.78B
Net Operating Cash Flow Growth,-,0.97%,2.23%,9.00%,45.18%
Net Operating Cash Flow / Sales,12.63%,11.98%,11.65%,10.06%,11.99%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(996.94M),(854.23M),(738.6M),(947.56M),(1.54B)
Capital Expenditures Growth,-,14.32%,13.54%,-28.29%,-62.61%
Capital Expenditures / Sales,-11.57%,-9.32%,-7.66%,-7.79%,-10.40%
Capital Expenditures (Fixed Assets),(995.65M),(854.12M),(738.55M),(947.56M),(1.54B)
Capital Expenditures (Other Assets),(1.29M),(111K),(52K),-,-
Net Assets from Acquisitions,-,(115.65M),(12.14M),-,(118.18M)
Sale of Fixed Assets & Businesses,110.17M,165.92M,137.78M,70.55M,108.9M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(886.77M),(803.96M),(612.96M),(877.02M),(1.55B)
Net Investing Cash Flow Growth,-,9.34%,23.76%,-43.08%,-76.74%
Net Investing Cash Flow / Sales,-10.29%,-8.77%,-6.36%,-7.21%,-10.46%
