Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,833M,975M,773M,(200M),2.12B
Net Income Growth,-,17.05%,-20.72%,-125.87%,"1,159.00%"
"Depreciation, Depletion & Amortization",1.43B,1.57B,1.72B,1.65B,2.51B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(519M),274M,240M,(52M),583M
Deferred Taxes,(519M),274M,240M,(52M),583M
Investment Tax Credit,-,-,-,-,-
Other Funds,434M,276M,759M,791M,890M
Funds from Operations,2.18B,3.1B,3.49B,2.19B,6.1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(76M),138M,(378M),(104M),18M
Receivables,(124M),(52M),(227M),309M,(607M)
Accounts Payable,134M,321M,(7M),(179M),1.06B
Other Assets/Liabilities,(42M),(56M),(124M),(195M),(297M)
Net Operating Cash Flow,2.1B,3.23B,3.12B,2.08B,6.11B
Net Operating Cash Flow Growth,-,53.93%,-3.68%,-33.13%,193.52%
Net Operating Cash Flow / Sales,39.69%,34.48%,32.21%,29.66%,34.21%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(2.71B),(3.78B),(3.22B),(1.73B),(3.29B)
Capital Expenditures Growth,-,-39.75%,14.88%,46.37%,-90.33%
Capital Expenditures / Sales,-51.13%,-40.33%,-33.30%,-24.59%,-18.39%
Capital Expenditures (Fixed Assets),(2.71B),(3.78B),(3.22B),(1.73B),(3.29B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(826M)
Sale of Fixed Assets & Businesses,352M,469M,149M,60M,3.24B
Purchase/Sale of Investments,563M,704M,624M,(1M),-
Purchase of Investments,(904M),(669M),-,(1M),-
Sale/Maturity of Investments,1.47B,1.37B,624M,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.79B),(2.61B),(2.45B),(1.67B),(869M)
Net Investing Cash Flow Growth,-,-45.65%,6.25%,31.83%,47.90%
Net Investing Cash Flow / Sales,-33.85%,-27.83%,-25.30%,-23.75%,-4.86%
