Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,9.86B,3.97B,13.1B,14.35B,14.79B
Net Income Growth,-,-59.78%,230.38%,9.53%,3.07%
"Depreciation, Depletion & Amortization",2.83B,2.82B,3.01B,2.74B,2.81B
Depreciation and Depletion,2.53B,2.48B,2.65B,2.42B,2.5B
Amortization of Intangible Assets,302M,349M,360M,318M,312M
Deferred Taxes & Investment Tax Credit,(1.84B),(411M),(596M),(258M),(402M)
Deferred Taxes,(1.84B),(411M),(596M),(258M),(402M)
Investment Tax Credit,-,-,-,-,-
Other Funds,565M,8.18B,565M,1.04B,443M
Funds from Operations,11.42B,14.56B,16.09B,17.87B,17.64B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,3.45B,681M,1.32B,506M,(918M)
Receivables,(177M),(276M),634M,(342M),(694M)
Accounts Payable,1.39B,1.86B,1.92B,1.39B,1.43B
Other Assets/Liabilities,2.43B,(660M),(602M),(234M),(406M)
Net Operating Cash Flow,14.87B,15.24B,17.4B,18.37B,16.72B
Net Operating Cash Flow Growth,-,2.52%,14.18%,5.56%,-8.97%
Net Operating Cash Flow / Sales,22.25%,22.52%,24.53%,24.13%,20.86%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(3.72B),(3.35B),(3.07B),(2.79B),(3.16B)
Capital Expenditures Growth,-,9.95%,8.19%,9.31%,-13.24%
Capital Expenditures / Sales,-5.56%,-4.95%,-4.33%,-3.66%,-3.94%
Capital Expenditures (Fixed Assets),(3.72B),(3.35B),(3.07B),(2.79B),(3.16B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(109M),(3.95B),(58M),(34M),(1.38B)
Sale of Fixed Assets & Businesses,269M,394M,30M,42M,110M
Purchase/Sale of Investments,46M,3.41B,6.15B,(55M),3M
Purchase of Investments,(3.91B),(220M),(5M),(55M),-
Sale/Maturity of Investments,3.96B,3.63B,6.15B,-,3M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(3.51B),(3.49B),3.05B,(2.83B),(4.42B)
Net Investing Cash Flow Growth,-,0.60%,187.25%,-193.07%,-56.10%
Net Investing Cash Flow / Sales,-5.25%,-5.16%,4.29%,-3.72%,-5.52%
