Item,2018,2019,2020,2021,2022
Funds from Operations,2.77B,1.58B,1.91B,2.25B,1.46B
Funds from Operations Growth,-,-42.78%,20.58%,18.12%,-35.17%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(998.1M),1.01B,(11.5M),(898M),931.2M
Net Operating Cash Flow,1.77B,2.59B,1.9B,1.36B,2.39B
Net Operating Cash Flow Growth,-,46.65%,-26.82%,-28.51%,76.43%
Net Operating Cash Flow / Interest Income,76.14%,103.68%,115.41%,96.41%,83.14%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(506M),(2.1B),(560.4M),(515.1M),(1.22B)
Capital Expenditures (Fixed Assets),(97.6M),(158M),(135.8M),(95.5M),(128.6M)
Capital Expenditures (Other Assets),(408.4M),(1.94B),(424.6M),(419.6M),(1.09B)
Net Assets from Acquisitions,(104.2M),(10.5M),-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(4.96B),869.1M,(7.36B),(2.75B),6.33B
Purchase of Investments,(34.06B),(26.97B),(51.78B),(68.63B),(37.85B)
Sale/Maturity of Investments,29.1B,27.83B,44.41B,65.88B,44.18B
Increase in Loans,-,(4.3B),(22.16B),(16.72B),(2.6B)
Decrease in Loans,10.82B,1.09B,712.6M,2.34B,23.48B
Other Uses,(923.3M),-,(549.5M),(965.1M),(61.3M)
Other Sources,-,1.05B,-,-,-
Net Investing Cash Flow,4.33B,(3.41B),(29.92B),(18.6B),25.93B
Net Investing Cash Flow Growth,-,-178.69%,-778.80%,37.83%,239.39%
Net Investing Cash Flow / Interest Income,186.40%,-136.21%,"-1,820.69%","-1,322.62%",901.06%
