Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,4.91B,12.56B,7.35B,7.18B,7.68B
Net Income Growth,-,155.89%,-41.45%,-2.42%,7.02%
"Depreciation, Depletion & Amortization",2.37B,2.4B,2.43B,2.55B,2.71B
Depreciation and Depletion,2.3B,2.33B,2.35B,2.46B,2.62B
Amortization of Intangible Assets,68M,69M,81M,90M,91M
Deferred Taxes & Investment Tax Credit,619M,(531M),453M,361M,298M
Deferred Taxes,619M,(531M),453M,361M,298M
Investment Tax Credit,-,-,-,-,-
Other Funds,2.93B,(5.55B),(373M),190M,(164M)
Funds from Operations,10.82B,8.87B,9.87B,10.27B,10.52B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(792M),541M,(216M),339M,1.09B
Receivables,(202M),(253M),(650M),(420M),(651M)
Accounts Payable,201M,882M,735M,766M,1.76B
Other Assets/Liabilities,(285M),(247M),176M,668M,534M
Net Operating Cash Flow,10.03B,9.42B,9.65B,10.61B,11.62B
Net Operating Cash Flow Growth,-,-6.13%,2.49%,9.99%,9.45%
Net Operating Cash Flow / Sales,15.79%,14.56%,14.37%,15.08%,14.62%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(2.97B),(3.28B),(4.23B),(4.24B),(4.63B)
Capital Expenditures Growth,-,-10.54%,-28.95%,-0.19%,-9.08%
Capital Expenditures / Sales,-4.67%,-5.08%,-6.30%,-6.03%,-5.82%
Capital Expenditures (Fixed Assets),(2.97B),(3.28B),(4.23B),(4.24B),(4.63B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.2B),(1.94B),-,(61M)
Sale of Fixed Assets & Businesses,447M,639M,423M,59M,335M
Purchase/Sale of Investments,(1.91B),8.4B,(681M),(7.48B),1.08B
Purchase of Investments,(18.45B),(5.94B),(778M),(7.51B),-
Sale/Maturity of Investments,16.54B,14.34B,97M,27M,1.08B
Other Uses,-,-,(8M),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.4B),4.56B,(6.44B),(11.62B),(3.27B)
Net Investing Cash Flow Growth,-,203.66%,-241.04%,-80.50%,71.87%
Net Investing Cash Flow / Sales,-6.93%,7.06%,-9.58%,-16.51%,-4.11%
