Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.31B,1.36B,1.43B,870M,1.44B
Net Income Growth,-,3.44%,5.23%,-39.10%,65.13%
"Depreciation, Depletion & Amortization",353.3M,361.5M,288.8M,294.3M,294.1M
Depreciation and Depletion,221.3M,222.2M,172.1M,178.6M,170.5M
Amortization of Intangible Assets,132M,139.3M,116.7M,115.7M,123.6M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,(58.9M),(123.7M),272.5M,(73M),98M
Funds from Operations,1.61B,1.6B,1.99B,1.09B,1.83B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(80.5M),(187.5M),(70.3M),343.7M,(243.1M)
Receivables,(156.7M),(236M),(77.8M),5.9M,(265.4M)
Accounts Payable,167.2M,120.7M,93.2M,75.8M,275.3M
Other Assets/Liabilities,21.4M,97.7M,(89.6M),153M,95.8M
Net Operating Cash Flow,1.53B,1.41B,1.92B,1.44B,1.59B
Net Operating Cash Flow Growth,-,-7.76%,36.35%,-25.24%,10.49%
Net Operating Cash Flow / Sales,10.75%,8.99%,14.68%,11.52%,11.22%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(221.3M),(365.6M),(205.4M),(146.2M),(223M)
Capital Expenditures Growth,-,-65.21%,43.82%,28.82%,-52.53%
Capital Expenditures / Sales,-1.56%,-2.33%,-1.57%,-1.17%,-1.58%
Capital Expenditures (Fixed Assets),(221.3M),(365.6M),(205.4M),(146.2M),(223M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(164.4M),(285.2M),(83.4M),(182.8M),(269.2M)
Sale of Fixed Assets & Businesses,1.5M,22.1M,2.2M,100K,15.1M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(700K),(1.5B),(37.7M),(68.6M)
Other Sources,-,-,-,1.91B,-
Net Investing Cash Flow,(384.2M),(629.4M),(1.78B),(376.2M),(545.7M)
Net Investing Cash Flow Growth,-,-63.82%,-182.81%,78.87%,-45.06%
Net Investing Cash Flow / Sales,-2.71%,-4.02%,-13.61%,-3.02%,-3.86%
