Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.07B,960M,512M,1.94B,1.39B
Net Income Growth,-,-9.94%,-46.67%,277.93%,-28.37%
"Depreciation, Depletion & Amortization",1.29B,1.5B,1.52B,1.48B,1.45B
Depreciation and Depletion,1.2B,1.39B,1.4B,1.35B,1.33B
Amortization of Intangible Assets,94M,113M,121M,129M,123M
Deferred Taxes & Investment Tax Credit,(38M),(191M),(20M),16M,(46M)
Deferred Taxes,(38M),(191M),(20M),16M,(46M)
Investment Tax Credit,-,-,-,-,-
Other Funds,699M,268M,(140M),(250M),(59M)
Funds from Operations,3.02B,2.54B,1.87B,3.18B,2.73B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(101M),(509M),308M,230M,(118M)
Receivables,(154M),48M,(274M),(54M),113M
Accounts Payable,358M,36M,57M,772M,349M
Other Assets/Liabilities,41M,(295M),102M,(385M),(58M)
Net Operating Cash Flow,2.92B,2.03B,2.18B,3.41B,2.62B
Net Operating Cash Flow Growth,-,-30.42%,7.34%,56.51%,-23.36%
Net Operating Cash Flow / Sales,25.85%,17.66%,19.27%,24.25%,18.50%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(2.31B),(1.99B),(1.38B),(1.64B),(1.6B)
Capital Expenditures Growth,-,13.98%,30.70%,-18.88%,2.02%
Capital Expenditures / Sales,-20.46%,-17.27%,-12.18%,-11.64%,-11.35%
Capital Expenditures (Fixed Assets),(2.31B),(1.99B),(1.38B),(1.64B),(1.6B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(842M),-,-,-,-
Sale of Fixed Assets & Businesses,-,78M,41M,120M,76M
Purchase/Sale of Investments,-,-,-,84M,(38M)
Purchase of Investments,-,-,-,-,(38M)
Sale/Maturity of Investments,-,-,-,84M,-
Other Uses,(39M),(48M),-,(53M),(89M)
Other Sources,-,46M,17M,2M,-
Net Investing Cash Flow,(2.89B),(1.89B),(1.31B),(1.42B),(1.36B)
Net Investing Cash Flow Growth,-,34.50%,30.72%,-8.32%,4.51%
Net Investing Cash Flow / Sales,-25.57%,-16.44%,-11.58%,-10.09%,-9.58%
