Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,3.68B,5.58B,5.02B,5.6B,7.77B
Net Income Growth,-,51.55%,-10.09%,11.52%,38.86%
"Depreciation, Depletion & Amortization",904M,954M,1.05B,992M,954M
Depreciation and Depletion,539M,590M,708M,733M,755M
Amortization of Intangible Assets,365M,364M,342M,259M,199M
Deferred Taxes & Investment Tax Credit,112M,(105M),81M,(137M),15M
Deferred Taxes,112M,(105M),81M,(137M),15M
Investment Tax Credit,-,-,-,-,-
Other Funds,242M,229M,194M,220M,173M
Funds from Operations,4.94B,6.66B,6.34B,6.67B,8.91B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,423M,531M,307M,(531M),(155M)
Receivables,(7M),71M,133M,(340M),(287M)
Accounts Payable,51M,(7M),(93M),63M,33M
Other Assets/Liabilities,81M,598M,259M,(182M),67M
Net Operating Cash Flow,5.36B,7.19B,6.65B,6.14B,8.76B
Net Operating Cash Flow Growth,-,34.05%,-7.51%,-7.67%,42.63%
Net Operating Cash Flow / Sales,35.85%,45.55%,46.23%,42.45%,47.73%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(695M),(1.13B),(847M),(649M),(2.46B)
Capital Expenditures Growth,-,-62.73%,25.11%,23.38%,-279.35%
Capital Expenditures / Sales,-4.65%,-7.17%,-5.89%,-4.49%,-13.42%
Capital Expenditures (Fixed Assets),(695M),(1.13B),(847M),(649M),(2.46B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,40M,9M,30M,4M,75M
Purchase/Sale of Investments,(460M),1.07B,(1.14B),(241M),(1.65B)
Purchase of Investments,(4.56B),(5.64B),(3.44B),(5.79B),(10.12B)
Sale/Maturity of Investments,4.1B,6.71B,2.31B,5.55B,8.48B
Other Uses,(12M),(23M),-,(36M),(62M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.13B),(78M),(1.92B),(922M),(4.1B)
Net Investing Cash Flow Growth,-,93.08%,"-2,361.54%",51.98%,-344.14%
Net Investing Cash Flow / Sales,-7.53%,-0.49%,-13.35%,-6.38%,-22.32%
