Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,568.6M,615.9M,785.9M,827.5M,413.9M
Net Income Growth,-,8.32%,27.60%,5.29%,-49.98%
"Depreciation, Depletion & Amortization",141.1M,176.4M,189.7M,219.1M,219M
Depreciation and Depletion,64.4M,63.8M,86.3M,93.8M,91M
Amortization of Intangible Assets,76.7M,112.6M,103.4M,125.3M,128M
Deferred Taxes & Investment Tax Credit,11.1M,5.6M,25.7M,20.3M,(117.7M)
Deferred Taxes,11.1M,5.6M,25.7M,20.3M,(117.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,28.8M,33.4M,(70.3M),(55.8M),438.9M
Funds from Operations,749.6M,831.3M,931M,1.01B,954.1M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,14M,33.2M,59.3M,(17.3M),(68.9M)
Receivables,(3.4M),(9.2M),(13.4M),2.4M,(5.3M)
Accounts Payable,54.9M,72.8M,168M,47.5M,39.9M
Other Assets/Liabilities,23.7M,-,(45.6M),(22.1M),(25.1M)
Net Operating Cash Flow,763.6M,864.5M,990.3M,993.8M,885.2M
Net Operating Cash Flow Growth,-,13.21%,14.55%,0.35%,-10.93%
Net Operating Cash Flow / Sales,18.42%,19.84%,20.23%,19.15%,16.47%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(60.4M),(73.7M),(98.9M),(118.8M),(178.8M)
Capital Expenditures Growth,-,-22.02%,-34.19%,-20.12%,-50.51%
Capital Expenditures / Sales,-1.46%,-1.69%,-2.02%,-2.29%,-3.33%
Capital Expenditures (Fixed Assets),(60.4M),(73.7M),(98.9M),(118.8M),(178.8M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(49.8M),(475M),(512.7M),(556M),(546.8M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(1.9M),(4.8M),(3.5M),(7.2M),(3M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(112.1M),(553.5M),(608.1M),(682M),(728.6M)
Net Investing Cash Flow Growth,-,-393.76%,-9.86%,-12.15%,-6.83%
Net Investing Cash Flow / Sales,-2.70%,-12.70%,-12.42%,-13.14%,-13.55%
