Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,463.77M,605.67M,615.52M,672.68M,1.03B
Net Income Growth,-,30.60%,1.63%,9.29%,53.77%
"Depreciation, Depletion & Amortization",205.76M,230.36M,253.68M,273.23M,274.79M
Depreciation and Depletion,205.6M,230.36M,253.68M,273.23M,274.79M
Amortization of Intangible Assets,163K,-,-,-,-
Deferred Taxes & Investment Tax Credit,(82.64M),57.71M,13.16M,(41.01M),30.17M
Deferred Taxes,(82.64M),57.71M,13.16M,(41.01M),30.17M
Investment Tax Credit,-,-,-,-,-
Other Funds,4.52M,5.37M,33.85M,12.07M,14.48M
Funds from Operations,591.41M,899.11M,916.21M,916.97M,1.35B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(55.12M),1.01M,67.68M,16.05M,(141.2M)
Receivables,(76.35M),(34.67M),30.33M,(49.05M),(125.56M)
Accounts Payable,(15.49M),4.79M,(8.26M),(1.74M),14.01M
Other Assets/Liabilities,14.49M,(6.99M),4.45M,(13.38M),(45.12M)
Net Operating Cash Flow,536.29M,900.12M,983.89M,933.02M,1.21B
Net Operating Cash Flow Growth,-,67.84%,9.31%,-5.17%,29.97%
Net Operating Cash Flow / Sales,15.97%,22.26%,23.94%,23.24%,23.07%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(382.13M),(588.29M),(479.33M),(225.08M),(550.08M)
Capital Expenditures Growth,-,-53.95%,18.52%,53.04%,-144.39%
Capital Expenditures / Sales,-11.38%,-14.55%,-11.66%,-5.61%,-10.47%
Capital Expenditures (Fixed Assets),(382.13M),(588.29M),(479.33M),(225.08M),(550.08M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,12.24M,6.98M,5.69M,3.69M,19.55M
Purchase/Sale of Investments,-,-,-,(330.17M),75.74M
Purchase of Investments,-,-,-,(360.16M),(359.39M)
Sale/Maturity of Investments,-,-,-,29.99M,435.13M
Other Uses,-,-,-,(100K),(500K)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(367.75M),(580.39M),(473.64M),(551.66M),(455.29M)
Net Investing Cash Flow Growth,-,-57.82%,18.39%,-16.47%,17.47%
Net Investing Cash Flow / Sales,-10.95%,-14.35%,-11.53%,-13.74%,-8.66%
