Item,2018,2019,2020,2021,2022
Funds from Operations,6.54B,6.98B,5.26B,6.92B,7.89B
Funds from Operations Growth,-,6.67%,-24.58%,31.51%,13.95%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,6.46B,7.73B,10.69B,12.57B,12.26B
Net Operating Cash Flow Growth,-,19.69%,38.28%,17.56%,-2.47%
Item,2018,2019,2020,2021,2022
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(29M),-,-,(4.98B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(3.38B),(6.03B),(7.96B),(7.74B),1.52B
Purchase of Investments,(26.74B),(29.74B),(36.66B),(35.86B),(31.08B)
Sale/Maturity of Investments,23.35B,23.71B,28.7B,28.11B,32.6B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(533M),(1.24B),(470M),(337M),(3.21B)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(3.92B),(7.3B),(8.43B),(8.08B),(6.67B)
Net Investing Cash Flow Growth,-,-86.33%,-15.53%,4.13%,17.44%
