Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,926M,2.3B,4.74B,3.1B,2.31B
Net Income Growth,-,148.38%,106.26%,-34.59%,-25.59%
"Depreciation, Depletion & Amortization",3.46B,3.55B,3.33B,3.9B,3.98B
Depreciation and Depletion,3.33B,3.46B,3.27B,3.85B,3.94B
Amortization of Intangible Assets,124M,89M,61M,49M,44M
Deferred Taxes & Investment Tax Credit,166M,94M,611M,(241M),(49M)
Deferred Taxes,166M,94M,611M,(241M),(49M)
Investment Tax Credit,-,-,-,-,-
Other Funds,2.8B,726M,(3.07B),321M,710M
Funds from Operations,7.34B,6.67B,5.62B,7.09B,6.95B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(949M),276M,162M,(389M),(783M)
Receivables,(199M),(426M),630M,(222M),(81M)
Accounts Payable,(280M),291M,(693M),(27M),(8M)
Other Assets/Liabilities,(400M),(28M),193M,(196M),(510M)
Net Operating Cash Flow,6.4B,6.95B,5.78B,6.7B,6.17B
Net Operating Cash Flow Growth,-,8.60%,-16.76%,15.83%,-7.87%
Net Operating Cash Flow / Sales,27.67%,29.41%,27.28%,33.08%,26.56%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(7.74B),(8.39B),(7.95B),(7.8B),(7.68B)
Capital Expenditures Growth,-,-8.44%,5.26%,1.84%,1.54%
Capital Expenditures / Sales,-33.47%,-35.52%,-37.50%,-38.55%,-33.07%
Capital Expenditures (Fixed Assets),(7.74B),(8.39B),(7.95B),(7.8B),(7.68B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.22B),(179M),(198M),(161M),(345M)
Sale of Fixed Assets & Businesses,80M,5.51B,5.32B,1.41B,1.42B
Purchase/Sale of Investments,11M,(6M),(6M),(6M),(5M)
Purchase of Investments,(828M),(1.12B),(888M),(877M),(1.6B)
Sale/Maturity of Investments,839M,1.11B,882M,871M,1.59B
Other Uses,(227M),(192M),(403M),(211M),(312M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(7.11B),(3.21B),(3.2B),(6.67B),(6.85B)
Net Investing Cash Flow Growth,-,54.87%,0.41%,-108.60%,-2.77%
Net Investing Cash Flow / Sales,-30.76%,-13.59%,-15.08%,-32.94%,-29.50%
