Item,2022,2021,2020,2019,2018
Funds from Operations,15.94B,7.96B,5.25B,9.14B,6.76B
Funds from Operations Growth,-,-50.04%,-34.01%,73.92%,-25.99%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,4.21B,6.28B,1.04B,(928M),61M
Net Operating Cash Flow Growth,-,49.25%,-83.47%,-189.40%,106.57%
Item,2022,2021,2020,2019,2018
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(5.72B)
Sale of Fixed Assets & Businesses,-,4.68B,2.17B,2M,10M
Purchase/Sale of Investments,(3.18B),(6.97B),(8.38B),(6.98B),5.28B
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(443M),(995M),-,-,-
Other Sources,-,-,6M,1.5B,200M
Net Investing Cash Flow,(3.63B),(3.28B),(6.2B),(5.48B),(223M)
Net Investing Cash Flow Growth,-,9.54%,-89.09%,11.72%,95.93%
