Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,169.57M,147.46M,146.53M,194.82M,161.46M
Net Income Growth,-,-13.04%,-0.63%,32.96%,-17.12%
"Depreciation, Depletion & Amortization",53.4M,61.76M,76.67M,81.66M,145.84M
Depreciation and Depletion,-,-,24.59M,28.03M,55.39M
Amortization of Intangible Assets,-,-,52.09M,53.62M,90.45M
Deferred Taxes & Investment Tax Credit,(33.66M),(5.07M),(6.09M),(7.94M),(13.27M)
Deferred Taxes,(33.66M),(5.07M),(6.09M),(7.94M),(13.27M)
Investment Tax Credit,-,-,-,-,-
Other Funds,41.46M,55.03M,67M,76.66M,107.56M
Funds from Operations,230.76M,259.18M,284.11M,345.21M,401.58M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(35.01M),(8.98M),(23.28M),16.43M,(22.88M)
Receivables,(43.61M),(47.13M),(67.66M),(25.85M),27.87M
Accounts Payable,878K,(2.42M),7.4M,(967K),(44.95M)
Other Assets/Liabilities,1.68M,43.02M,35.47M,40.38M,19.02M
Net Operating Cash Flow,195.76M,250.2M,260.83M,361.64M,378.71M
Net Operating Cash Flow Growth,-,27.81%,4.25%,38.65%,4.72%
Net Operating Cash Flow / Sales,23.28%,26.75%,24.01%,32.39%,23.78%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(43.06M),(27.42M),(42.04M),(28.47M),(55.61M)
Capital Expenditures Growth,-,36.31%,-53.30%,32.29%,-95.36%
Capital Expenditures / Sales,-5.12%,-2.93%,-3.87%,-2.55%,-3.49%
Capital Expenditures (Fixed Assets),(43.06M),(27.42M),(37.24M),(22.69M),(33.92M)
Capital Expenditures (Other Assets),-,-,(4.8M),(5.78M),(21.69M)
Net Assets from Acquisitions,(11.34M),(178.09M),(218.73M),(1.29M),(2.09B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(30.99M),(34.42M),16.05M,(68.88M),54M
Purchase of Investments,(59.78M),(115.63M),(54.74M),(166.62M),(77.45M)
Sale/Maturity of Investments,28.79M,81.21M,70.8M,97.74M,131.45M
Other Uses,(1K),-,(295K),-,-
Other Sources,7.04M,8.05M,9.58M,-,-
Net Investing Cash Flow,(85.4M),(238.26M),(245.02M),(98.32M),(2.09B)
Net Investing Cash Flow Growth,-,-179.00%,-2.84%,59.87%,"-2,026.66%"
Net Investing Cash Flow / Sales,-10.16%,-25.47%,-22.55%,-8.80%,-131.32%
