Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.02B,1.22B,482M,1.75B,1.5B
Net Income Growth,-,-39.51%,-60.49%,263.90%,-14.25%
"Depreciation, Depletion & Amortization",1.33B,1.31B,1.09B,1.1B,1.04B
Depreciation and Depletion,1.27B,1.25B,1.05B,1.05B,996M
Amortization of Intangible Assets,59M,58M,45M,44M,44M
Deferred Taxes & Investment Tax Credit,133M,212M,9M,(291M),(773M)
Deferred Taxes,133M,212M,9M,(291M),(773M)
Investment Tax Credit,-,-,-,-,-
Other Funds,187M,530M,1.16B,(104M),548M
Funds from Operations,3.67B,3.27B,2.74B,2.46B,2.32B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(439M),342M,324M,(426M),(145M)
Receivables,(342M),246M,59M,(596M),(162M)
Accounts Payable,151M,139M,141M,519M,110M
Other Assets/Liabilities,(4M),(23M),144M,(54M),28M
Net Operating Cash Flow,3.23B,3.61B,3.06B,2.03B,2.17B
Net Operating Cash Flow Growth,-,11.90%,-15.15%,-33.73%,7.09%
Net Operating Cash Flow / Sales,13.84%,16.13%,17.44%,10.48%,10.27%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(1.57B),(1.28B),(751M),(549M),(931M)
Capital Expenditures Growth,-,18.83%,41.14%,26.90%,-69.58%
Capital Expenditures / Sales,-6.75%,-5.70%,-4.28%,-2.84%,-4.40%
Capital Expenditures (Fixed Assets),(1.57B),(1.28B),(751M),(549M),(931M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(8M),(103M),(65M),(80M),-
Sale of Fixed Assets & Businesses,23M,99M,48M,928M,13M
Purchase/Sale of Investments,-,-,500M,5.76B,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,500M,5.76B,-
Other Uses,(40M),(20M),(1M),(3M),(1M)
Other Sources,-,-,35M,65M,1M
Net Investing Cash Flow,(1.57B),(1.3B),(269M),6.05B,(608M)
Net Investing Cash Flow Growth,-,17.14%,79.31%,"2,350.56%",-110.04%
Net Investing Cash Flow / Sales,-6.73%,-5.81%,-1.53%,31.27%,-2.87%
