Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.56B,2.53B,2.86B,2.34B,1.97B
Net Income Growth,-,-1.21%,13.18%,-18.25%,-15.87%
"Depreciation, Depletion & Amortization",511M,519M,539M,556M,545M
Depreciation and Depletion,452M,457M,451M,467M,465M
Amortization of Intangible Assets,59M,62M,88M,89M,80M
Deferred Taxes & Investment Tax Credit,27M,17M,(120M),(132M),(78M)
Deferred Taxes,27M,17M,(120M),(132M),(78M)
Investment Tax Credit,-,-,-,-,-
Other Funds,115M,5M,59M,760M,848M
Funds from Operations,3.21B,3.07B,3.34B,3.52B,3.28B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(155M),65M,381M,(197M),(726M)
Receivables,(79M),19M,138M,(84M),(227M)
Accounts Payable,18M,36M,520M,14M,(115M)
Other Assets/Liabilities,(36M),87M,(26M),(55M),(51M)
Net Operating Cash Flow,3.06B,3.13B,3.72B,3.33B,2.56B
Net Operating Cash Flow Growth,-,2.52%,18.70%,-10.59%,-23.13%
Net Operating Cash Flow / Sales,19.66%,19.96%,22.58%,19.09%,14.23%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(436M),(335M),(410M),(567M),(696M)
Capital Expenditures Growth,-,23.17%,-22.39%,-38.29%,-22.75%
Capital Expenditures / Sales,-2.80%,-2.13%,-2.49%,-3.25%,-3.87%
Capital Expenditures (Fixed Assets),(436M),(335M),(410M),(567M),(696M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(728M),(1.71B),(452M),-,(809M)
Sale of Fixed Assets & Businesses,1M,1M,-,-,47M
Purchase/Sale of Investments,(13M),(53M),(19M),-,(148M)
Purchase of Investments,(169M),(184M),(143M),(141M),(470M)
Sale/Maturity of Investments,156M,131M,124M,141M,322M
Other Uses,-,(1M),-,(25M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.17B),(2.1B),(878M),(592M),(1.6B)
Net Investing Cash Flow Growth,-,-79.40%,58.17%,32.57%,-170.44%
Net Investing Cash Flow / Sales,-7.53%,-13.38%,-5.33%,-3.40%,-8.91%
