Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,291.62M,305.08M,407.86M,396.87M,242.87M
Net Income Growth,-,4.61%,33.69%,-2.69%,-38.80%
"Depreciation, Depletion & Amortization",178.33M,225.92M,197.24M,219.24M,553.1M
Depreciation and Depletion,108.14M,127.17M,122.71M,132.73M,184.41M
Amortization of Intangible Assets,70.2M,98.75M,74.53M,86.51M,368.7M
Deferred Taxes & Investment Tax Credit,(24.72M),(6.51M),9.44M,4.24M,(106.62M)
Deferred Taxes,(24.72M),(6.51M),9.44M,4.24M,(106.62M)
Investment Tax Credit,-,-,-,-,-
Other Funds,71.55M,4.63M,24.55M,37.44M,127.26M
Funds from Operations,516.78M,529.12M,639.09M,657.79M,816.62M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(59.15M),9.9M,(49.81M),19.01M,(149.28M)
Receivables,(37.73M),(48.49M),(17.87M),12.08M,(51.97M)
Accounts Payable,563K,21.24M,(2.78M),(7.21M),14.89M
Other Assets/Liabilities,(1.24M),(7.37M),3.78M,458K,7.13M
Net Operating Cash Flow,457.63M,539.02M,589.28M,676.79M,667.34M
Net Operating Cash Flow Growth,-,17.78%,9.32%,14.85%,-1.40%
Net Operating Cash Flow / Sales,17.47%,19.37%,19.44%,21.78%,14.55%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(165.46M),(189.72M),(214.52M),(239.26M),(287.56M)
Capital Expenditures Growth,-,-14.66%,-13.07%,-11.54%,-20.19%
Capital Expenditures / Sales,-6.32%,-6.82%,-7.08%,-7.70%,-6.27%
Capital Expenditures (Fixed Assets),(165.46M),(189.72M),(214.52M),(239.26M),(287.56M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(46.27M),(13.31M),(109.81M),(909.19M),(550.45M)
Sale of Fixed Assets & Businesses,10.98M,8.05M,10.65M,3.35M,175.13M
Purchase/Sale of Investments,-,(4.96M),-,(4.4M),-
Purchase of Investments,-,(4.96M),-,(4.4M),-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(3.08M),(13.29M),-,(2.39M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(203.83M),(213.22M),(313.69M),(1.15B),(662.89M)
Net Investing Cash Flow Growth,-,-4.61%,-47.12%,-267.22%,42.45%
Net Investing Cash Flow / Sales,-7.78%,-7.66%,-10.35%,-37.07%,-14.46%
