Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,813M,629.9M,213.9M,236.4M,1.01B
Net Income Growth,-,-22.52%,-66.04%,10.52%,327.75%
"Depreciation, Depletion & Amortization",481.9M,508.7M,593.1M,625.1M,596.7M
Depreciation and Depletion,358.1M,397M,477.9M,504.8M,497.7M
Amortization of Intangible Assets,123.8M,111.7M,115.2M,120.3M,99M
Deferred Taxes & Investment Tax Credit,(348.3M),69.2M,11.2M,(122.6M),62.4M
Deferred Taxes,(348.3M),69.2M,11.2M,(122.6M),62.4M
Investment Tax Credit,-,-,-,-,-
Other Funds,241.6M,191.8M,143.2M,144.1M,170.6M
Funds from Operations,1.19B,1.4B,961.4M,883M,1.84B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(94M),(125.4M),(266.7M),1.3M,(58.9M)
Receivables,(57.9M),(2.7M),4.7M,31.4M,(136.3M)
Accounts Payable,51.8M,44.8M,(79.9M),34.2M,70.7M
Other Assets/Liabilities,(172.1M),(38.8M),(24.4M),(19.5M),5.6M
Net Operating Cash Flow,1.09B,1.27B,694.7M,884.3M,1.78B
Net Operating Cash Flow Growth,-,16.45%,-45.48%,27.29%,101.52%
Net Operating Cash Flow / Sales,19.74%,21.68%,12.59%,16.83%,26.44%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(395.7M),(514.8M),(634.6M),(483.6M),(492M)
Capital Expenditures Growth,-,-30.10%,-23.27%,23.79%,-1.74%
Capital Expenditures / Sales,-7.14%,-8.76%,-11.50%,-9.20%,-7.30%
Capital Expenditures (Fixed Assets),(395.7M),(514.8M),(634.6M),(483.6M),(492M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(800K),(95.5M),(888M),(4.5M),(399.4M)
Sale of Fixed Assets & Businesses,34.3M,49M,11.7M,8.5M,21M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(2.6M),-,-,-,(48.9M)
Other Sources,-,-,-,-,2.7M
Net Investing Cash Flow,(364.8M),(548.9M),(1.51B),(453.6M),(915.1M)
Net Investing Cash Flow Growth,-,-50.47%,-175.26%,69.98%,-101.74%
Net Investing Cash Flow / Sales,-6.58%,-9.34%,-27.38%,-8.63%,-13.58%
