Item,2018,2019,2020,2021,2022
Funds from Operations,2.66B,2.89B,3.06B,2.15B,3.24B
Funds from Operations Growth,-,9.00%,5.63%,-29.60%,50.74%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(914M),(525M),(2.98B),(962M),(858M)
Net Operating Cash Flow,1.74B,2.37B,79M,1.19B,2.39B
Net Operating Cash Flow Growth,-,36.07%,-96.67%,"1,406.33%",100.50%
Net Operating Cash Flow / Interest Income,30.24%,38.28%,1.47%,24.53%,33.80%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(511M),(393M),(118M),(1.17B),(226M)
Capital Expenditures (Fixed Assets),(232M),(126M),(118M),(124M),(126M)
Capital Expenditures (Other Assets),(279M),(267M),-,(1.05B),(100M)
Net Assets from Acquisitions,(533M),(129M),(3M),(165M),(255M)
Sale of Fixed Assets & Businesses,-,31M,-,-,-
Purchase/Sale of Investments,384M,1.1B,(846M),(2.8B),(5.14B)
Purchase of Investments,(5.19B),(9.65B),(9.27B),(12.41B),(10.78B)
Sale/Maturity of Investments,5.57B,10.75B,8.43B,9.61B,5.64B
Increase in Loans,(6.45B),(5.16B),(5.1B),(6.97B),(8.93B)
Decrease in Loans,70M,-,32M,2.02B,4.42B
Other Uses,(16M),-,(65M),(316M),(771M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(7.05B),(4.55B),(6.1B),(9.4B),(10.9B)
Net Investing Cash Flow Growth,-,35.51%,-34.24%,-54.01%,-15.99%
Net Investing Cash Flow / Interest Income,-122.46%,-73.47%,-113.94%,-193.80%,-154.45%
