Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,292.63M,237.93M,227.56M,727.89M,943.16M
Net Income Growth,-,-18.69%,-4.36%,219.87%,29.57%
"Depreciation, Depletion & Amortization",105M,180.59M,214.03M,246.51M,358M
Depreciation and Depletion,31.3M,44.7M,49.7M,54M,67.3M
Amortization of Intangible Assets,73.7M,135.9M,164.33M,192.51M,290.7M
Deferred Taxes & Investment Tax Credit,28.85M,(51.1M),(61.35M),(29.12M),(49.34M)
Deferred Taxes,28.85M,(51.1M),(61.35M),(29.12M),(49.34M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(100.37M),74.35M,147.9M,66.03M,54.57M
Funds from Operations,326.11M,441.77M,528.13M,1.01B,1.31B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(37.66M),(130.73M),(164.66M),(119.12M),104.37M
Receivables,(36.63M),(94.51M),(100.63M),(373.9M),155.39M
Accounts Payable,34.33M,8.9M,7.35M,62.75M,823K
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,288.45M,311.04M,363.47M,892.18M,1.41B
Net Operating Cash Flow Growth,-,7.83%,16.86%,145.46%,58.12%
Net Operating Cash Flow / Sales,12.78%,11.20%,12.60%,23.59%,27.84%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(39.09M),(93.25M),(81.33M),(77.51M),(99.89M)
Capital Expenditures Growth,-,-138.57%,12.78%,4.70%,-28.88%
Capital Expenditures / Sales,-1.73%,-3.36%,-2.82%,-2.05%,-1.97%
Capital Expenditures (Fixed Assets),(39.09M),(93.25M),(76.33M),(77.51M),(99.89M)
Capital Expenditures (Other Assets),-,-,(5M),-,-
Net Assets from Acquisitions,(1.53B),(97.69M),(400.41M),(411.5M),(3.99B)
Sale of Fixed Assets & Businesses,1.1M,38.03M,550K,4.28M,1.46M
Purchase/Sale of Investments,25.76M,(7.02M),(6.39M),(20.06M),(23.13M)
Purchase of Investments,(10.78M),(7.02M),(6.39M),(20.06M),(23.13M)
Sale/Maturity of Investments,36.54M,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.27B),(159.86M),(487.57M),(504.5M),(4.11B)
Net Investing Cash Flow Growth,-,87.38%,-205.00%,-3.47%,-715.22%
Net Investing Cash Flow / Sales,-56.12%,-5.75%,-16.91%,-13.34%,-81.16%
