Item,2017,2018,2019,2020,2021
Funds from Operations,8.77B,4.08B,6.45B,5.34B,6.51B
Funds from Operations Growth,-,-53.46%,57.97%,-17.19%,21.94%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,13.46B,21.66B,19.63B,8.37B,9.81B
Net Operating Cash Flow Growth,-,60.95%,-9.41%,-57.36%,17.26%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(64M),-,(1.76B),-,-
Sale of Fixed Assets & Businesses,-,-,-,1.45B,132M
Purchase/Sale of Investments,(11.17B),(21.44B),(14.84B),(17.39B),(4.88B)
Purchase of Investments,(153.89B),(157.19B),(135.32B),(152.55B),(143.71B)
Sale/Maturity of Investments,142.72B,135.75B,120.49B,135.17B,138.83B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(723M),(188M),(437M),(278M),(596M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(11.96B),(21.63B),(17.03B),(16.21B),(5.34B)
Net Investing Cash Flow Growth,-,-80.88%,21.27%,4.80%,67.05%
