Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.38B,2.48B,1.37B,836.03M,7.12B
Net Income Growth,-,79.71%,-44.75%,-39.02%,751.93%
"Depreciation, Depletion & Amortization",727.06M,719.64M,734.65M,785.47M,864.56M
Depreciation and Depletion,635.83M,630.88M,648.91M,702.11M,735.41M
Amortization of Intangible Assets,91.23M,88.76M,85.74M,83.36M,129.16M
Deferred Taxes & Investment Tax Credit,(221.17M),3.02M,99.16M,162.84M,11.67M
Deferred Taxes,(221.17M),3.02M,99.16M,162.84M,11.67M
Investment Tax Credit,-,-,-,-,-
Other Funds,71.81M,173.38M,191.42M,708.55M,95.07M
Funds from Operations,1.96B,3.38B,2.4B,2.49B,8.09B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(907.01M),(983.16M),413.27M,204M,(1.86B)
Receivables,(329.5M),(485.43M),361.34M,(129.29M),(1.39B)
Accounts Payable,314.82M,235.57M,(253.46M),250.56M,383.43M
Other Assets/Liabilities,32.58M,(9.74M),(40.18M),37.09M,142.39M
Net Operating Cash Flow,1.05B,2.39B,2.81B,2.7B,6.23B
Net Operating Cash Flow Growth,-,127.72%,17.35%,-4.01%,131.04%
Net Operating Cash Flow / Sales,5.19%,9.55%,12.44%,13.39%,17.08%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(448.56M),(982.53M),(1.48B),(1.54B),(1.62B)
Capital Expenditures Growth,-,-119.04%,-50.36%,-4.46%,-5.10%
Capital Expenditures / Sales,-2.21%,-3.92%,-6.54%,-7.66%,-4.45%
Capital Expenditures (Fixed Assets),(448.56M),(982.53M),(1.48B),(1.54B),(1.62B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(544.04M),(33.06M),(83.11M),(88.07M),(1.43B)
Sale of Fixed Assets & Businesses,25.32M,31.59M,41.62M,40.93M,19.4M
Purchase/Sale of Investments,41M,(71.41M),(278.28M),(140.77M),154.76M
Purchase of Investments,(109M),(121.41M),(413.58M),(532.94M),(494.13M)
Sale/Maturity of Investments,150M,50M,135.29M,392.18M,648.89M
Other Uses,-,-,-,(33.17M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(918.89M),(1.03B),(1.79B),(1.76B),(2.87B)
Net Investing Cash Flow Growth,-,-12.10%,-74.18%,1.67%,-62.89%
Net Investing Cash Flow / Sales,-4.54%,-4.11%,-7.94%,-8.76%,-7.88%
