Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.34B,514.4M,779.5M,876.3M,631.7M
Net Income Growth,-,-61.57%,51.54%,12.42%,-27.91%
"Depreciation, Depletion & Amortization",413.1M,446.3M,446.5M,452.5M,459.1M
Depreciation and Depletion,206.3M,206M,210.2M,219.5M,235.5M
Amortization of Intangible Assets,206.8M,240.3M,236.3M,233M,223.6M
Deferred Taxes & Investment Tax Credit,(803.4M),(93.5M),7.6M,(13.9M),(38.1M)
Deferred Taxes,(803.4M),(93.5M),7.6M,(13.9M),(38.1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,163M,174.5M,(144.6M),48.5M,195.2M
Funds from Operations,1.11B,1.04B,1.09B,1.36B,1.25B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,106.7M,99.5M,165.8M,201.6M,(111.6M)
Receivables,54.7M,(53M),(49.1M),22M,7.5M
Accounts Payable,19M,43.7M,181.6M,260.9M,149.5M
Other Assets/Liabilities,(12.8M),(4.4M),(33.8M),(9.3M),(69.7M)
Net Operating Cash Flow,1.22B,1.14B,1.25B,1.57B,1.14B
Net Operating Cash Flow Growth,-,-6.31%,9.95%,24.72%,-27.39%
Net Operating Cash Flow / Sales,16.56%,14.56%,16.09%,19.56%,14.21%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(321.9M),(359.8M),(269.3M),(306.7M),(417.5M)
Capital Expenditures Growth,-,-11.77%,25.15%,-13.89%,-36.13%
Capital Expenditures / Sales,-4.38%,-4.59%,-3.45%,-3.83%,-5.22%
Capital Expenditures (Fixed Assets),(321.9M),(359.8M),(269.3M),(306.7M),(417.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.9B),-,-,-
Sale of Fixed Assets & Businesses,13.4M,370.6M,2.4M,564M,130M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(32M),(4.6M),-,(68M)
Other Sources,-,300K,-,-,-
Net Investing Cash Flow,(277.6M),(1.92B),(271.5M),311.1M,(355.5M)
Net Investing Cash Flow Growth,-,-593.16%,85.89%,214.59%,-214.27%
Net Investing Cash Flow / Sales,-3.77%,-24.55%,-3.48%,3.89%,-4.44%
