Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,15.3B,15.12B,14.71B,20.88B,17.94B
Net Income Growth,-,-1.16%,-2.68%,41.89%,-14.07%
"Depreciation, Depletion & Amortization",6.93B,7.01B,7.23B,7.39B,6.97B
Depreciation and Depletion,2.53B,2.51B,2.53B,2.69B,2.67B
Amortization of Intangible Assets,4.4B,4.5B,4.7B,4.7B,4.3B
Deferred Taxes & Investment Tax Credit,(1.02B),(2.48B),(1.14B),(2.08B),(1.66B)
Deferred Taxes,(1.02B),(2.48B),(1.14B),(2.08B),(1.66B)
Investment Tax Credit,-,-,-,-,-
Other Funds,988M,(101M),42M,1.46B,1.96B
Funds from Operations,22.2B,19.55B,20.85B,27.65B,25.21B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,3M,3.87B,2.69B,(4.24B),(4.01B)
Receivables,(1.19B),(289M),774M,(2.4B),(1.29B)
Accounts Payable,3.95B,4.06B,5.14B,2.44B,1.1B
Other Assets/Liabilities,(2.12B),371M,(2.96B),(3.03B),(1.29B)
Net Operating Cash Flow,22.2B,23.42B,23.54B,23.41B,21.19B
Net Operating Cash Flow Growth,-,5.47%,0.51%,-0.54%,-9.47%
Net Operating Cash Flow / Sales,27.23%,28.52%,28.50%,24.97%,22.31%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(3.67B),(3.5B),(3.35B),(3.65B),(4.01B)
Capital Expenditures Growth,-,4.69%,4.32%,-9.11%,-9.78%
Capital Expenditures / Sales,-4.50%,-4.26%,-4.05%,-3.90%,-4.22%
Capital Expenditures (Fixed Assets),(3.67B),(3.5B),(3.35B),(3.65B),(4.01B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(899M),(5.81B),(7.32B),(60M),(17.65B)
Sale of Fixed Assets & Businesses,3.2B,3.27B,305M,711M,543M
Purchase/Sale of Investments,(1.34B),(533M),(8.95B),(5.39B),9.23B
Purchase of Investments,(5.63B),(3.92B),(21.09B),(30.39B),(32.38B)
Sale/Maturity of Investments,4.29B,3.39B,12.14B,25.01B,41.61B
Other Uses,(464M),-,(1.51B),(508M),(478M)
Other Sources,-,575M,-,395M,93M
Net Investing Cash Flow,(3.17B),(6.19B),(20.83B),(8.68B),(12.37B)
Net Investing Cash Flow Growth,-,-95.58%,-236.21%,58.30%,-42.47%
Net Investing Cash Flow / Sales,-3.88%,-7.54%,-25.22%,-9.26%,-13.02%
