Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,809M,1.21B,1.27B,1.06B,1.42B
Net Income Growth,-,49.57%,4.71%,-16.65%,34.47%
"Depreciation, Depletion & Amortization",177M,190M,180M,191M,203M
Depreciation and Depletion,75M,86M,85M,100M,116M
Amortization of Intangible Assets,102M,104M,95M,91M,87M
Deferred Taxes & Investment Tax Credit,(35M),127M,(8M),(51M),(92M)
Deferred Taxes,(35M),127M,(8M),(51M),(92M)
Investment Tax Credit,-,-,-,-,-
Other Funds,536M,38M,63M,134M,65M
Funds from Operations,1.49B,1.57B,1.5B,1.33B,1.6B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(37M),(15M),(33M),150M,154M
Receivables,(13M),(354M),(166M),(163M),(152M)
Accounts Payable,119M,166M,(28M),20M,130M
Other Assets/Liabilities,(34M),149M,101M,383M,90M
Net Operating Cash Flow,1.45B,1.55B,1.47B,1.48B,1.75B
Net Operating Cash Flow Growth,-,6.90%,-5.23%,0.75%,18.24%
Net Operating Cash Flow / Sales,11.77%,12.00%,11.20%,11.60%,12.24%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(133M),(172M),(145M),(183M),(156M)
Capital Expenditures Growth,-,-29.32%,15.70%,-26.21%,14.75%
Capital Expenditures / Sales,-1.08%,-1.33%,-1.11%,-1.43%,-1.09%
Capital Expenditures (Fixed Assets),(133M),(172M),(145M),(183M),(156M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(53M),(50M),(47M),(53M),(80M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,(51M),40M
Purchase of Investments,-,-,-,(51M),-
Sale/Maturity of Investments,-,-,-,-,40M
Other Uses,-,-,(11M),(69M),-
Other Sources,12M,-,-,-,-
Net Investing Cash Flow,(186M),(201M),(203M),(353M),(89M)
Net Investing Cash Flow Growth,-,-8.06%,-1.00%,-73.89%,74.79%
Net Investing Cash Flow / Sales,-1.51%,-1.56%,-1.55%,-2.77%,-0.62%
