Item,2018,2019,2020,2021,2022
Funds from Operations,489.18M,488.85M,376.7M,461.22M,526.47M
Funds from Operations Growth,-,-0.07%,-22.94%,22.44%,14.15%
Changes in Working Capital,27.79M,(24.17M),(5.47M),13.1M,(2.84M)
Receivables,917K,(16.13M),(6.03M),1.21M,(12.07M)
Inventories,-,-,-,-,-
Accounts Payable,2.65M,2.33M,5.62M,6.78M,77K
Other Assets/Liabilities,24.22M,(10.37M),(5.06M),5.11M,9.15M
Net Operating Cash Flow,516.96M,464.68M,371.23M,474.32M,523.63M
Net Operating Cash Flow Growth,-,-10.11%,-20.11%,27.77%,10.40%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(368.26M),(409.91M),(501.94M),(440.51M),(416.7M)
Capital Expenditures Growth,-,-11.31%,-22.45%,12.24%,5.41%
Capital Expenditures (Fixed Assets),(368.26M),(409.91M),(501.94M),(440.51M),(416.7M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(4.19M)
Sale of Fixed Assets & Businesses,2.84M,404K,-,133K,-
Purchase/Sale of Investments,201.17M,116.07M,160.26M,(200.58M),(331.4M)
Purchase of Investments,(14.61M),(205.93M),(23.21M),(369.58M),(465.11M)
Sale/Maturity of Investments,215.77M,322M,183.46M,169M,133.72M
Other Uses,(25.43M),(25.46M),(28M),(21.99M),(40.57M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(189.68M),(318.89M),(369.68M),(662.96M),(792.86M)
