Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.13B,1.38B,1.07B,1.73B,1.34B
Net Income Growth,-,22.83%,-22.80%,61.99%,-22.20%
"Depreciation, Depletion & Amortization",120.1M,203M,276.2M,310.2M,365.8M
Depreciation and Depletion,105.9M,160M,226.4M,282.8M,338M
Amortization of Intangible Assets,14.2M,43M,49.8M,27.4M,27.8M
Deferred Taxes & Investment Tax Credit,31.9M,(8M),57.6M,(62.6M),(185.3M)
Deferred Taxes,31.9M,(8M),57.6M,(62.6M),(185.3M)
Investment Tax Credit,-,-,-,-,-
Other Funds,276.3M,342.9M,357.4M,481.8M,585M
Funds from Operations,1.55B,1.92B,1.76B,2.46B,2.11B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(383.7M),(321.5M),(273.2M),(368.1M),(619.1M)
Receivables,(161.3M),38.8M,5.7M,(142.3M),(159.3M)
Accounts Payable,16.7M,12.3M,(32.3M),36M,21.3M
Other Assets/Liabilities,13.7M,(69.5M),(59.9M),(120.9M),14M
Net Operating Cash Flow,1.17B,1.6B,1.48B,2.09B,1.49B
Net Operating Cash Flow Growth,-,36.65%,-7.10%,40.72%,-28.65%
Net Operating Cash Flow / Sales,31.41%,35.69%,34.07%,36.59%,23.96%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(187.4M),(425.6M),(341.5M),(353.5M),(532.4M)
Capital Expenditures Growth,-,-127.11%,19.76%,-3.51%,-50.61%
Capital Expenditures / Sales,-5.03%,-9.50%,-7.84%,-6.19%,-8.56%
Capital Expenditures (Fixed Assets),(187.4M),(425.6M),(341.5M),(353.5M),(532.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(87.9M),(59.7M),(37.7M),(8.7M),(12.8M)
Sale of Fixed Assets & Businesses,-,10M,-,-,-
Purchase/Sale of Investments,(774.3M),(669.1M),(561.4M),(2.1B),1.92B
Purchase of Investments,(2.58B),(3.35B),(4.29B),(6.45B),(1.4B)
Sale/Maturity of Investments,1.81B,2.68B,3.73B,4.35B,3.32B
Other Uses,-,-,-,-,-
Other Sources,9.7M,-,-,-,-
Net Investing Cash Flow,(1.05B),(1.14B),(940.6M),(2.46B),1.37B
Net Investing Cash Flow Growth,-,-9.03%,17.81%,-161.69%,155.69%
Net Investing Cash Flow / Sales,-28.18%,-25.55%,-21.58%,-43.11%,22.03%
