Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.55B,1.38B,(550M),3.31B,994M
Net Income Growth,-,-46.02%,-139.97%,702.55%,-70.01%
"Depreciation, Depletion & Amortization",2.28B,2.98B,2.84B,2.77B,3.11B
Depreciation and Depletion,2.2B,2.88B,2.77B,2.69B,3B
Amortization of Intangible Assets,82M,95M,69M,79M,115M
Deferred Taxes & Investment Tax Credit,517M,216M,(324M),487M,9M
Deferred Taxes,517M,216M,(324M),487M,9M
Investment Tax Credit,-,-,-,-,-
Other Funds,(332M),1.52B,4.06B,(358M),2.92B
Funds from Operations,5.01B,6.09B,6.02B,6.21B,7.04B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(241M),(886M),(796M),(2.17B),(3.34B)
Receivables,(110M),(71M),(238M),(183M),(985M)
Accounts Payable,67M,(225M),35M,156M,556M
Other Assets/Liabilities,(157M),(422M),(579M),(2.11B),(2.73B)
Net Operating Cash Flow,4.77B,5.2B,5.23B,4.04B,3.7B
Net Operating Cash Flow Growth,-,9.03%,0.44%,-22.77%,-8.35%
Net Operating Cash Flow / Sales,35.47%,36.50%,36.95%,28.91%,21.54%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(4.41B),(5.32B),(6.33B),(6.06B),(7.76B)
Capital Expenditures Growth,-,-20.79%,-18.98%,4.26%,-28.00%
Capital Expenditures / Sales,-32.74%,-37.32%,-44.75%,-43.40%,-45.17%
Capital Expenditures (Fixed Assets),(4.41B),(5.32B),(6.33B),(6.06B),(7.76B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,495M,727M
Purchase/Sale of Investments,1.9B,201M,3.4B,706M,443M
Purchase of Investments,(2.32B),(1.96B),(4.71B),(4.96B),(3.11B)
Sale/Maturity of Investments,4.22B,2.16B,8.11B,5.67B,3.55B
Other Uses,(13M),-,-,(1.39B),(2.16B)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.36B),(4.62B),(2.92B),(6.25B),(6.75B)
Net Investing Cash Flow Growth,-,-96.01%,36.91%,-114.23%,-7.99%
Net Investing Cash Flow / Sales,-17.52%,-32.41%,-20.61%,-44.74%,-39.28%
