Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,22.11B,18.49B,29.15B,39.37B,23.2B
Net Income Growth,-,-16.40%,57.67%,35.08%,-41.07%
"Depreciation, Depletion & Amortization",4.32B,5.74B,6.86B,7.97B,8.69B
Depreciation and Depletion,3.68B,5.18B,6.39B,7.56B,8.5B
Amortization of Intangible Assets,640M,562M,473M,407M,185M
Deferred Taxes & Investment Tax Credit,286M,(37M),(1.19B),609M,(3.29B)
Deferred Taxes,286M,(37M),(1.19B),609M,(3.29B)
Investment Tax Credit,-,-,-,-,-
Other Funds,4.09B,4.88B,6.65B,9.04B,16.19B
Funds from Operations,30.8B,29.06B,41.47B,56.98B,44.79B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.53B),7.25B,(2.72B),700M,5.68B
Receivables,(1.89B),(1.96B),(1.51B),(3.11B),231M
Accounts Payable,378M,461M,161M,1.42B,300M
Other Assets/Liabilities,(1.43B),1.45B,(318M),(971M),942M
Net Operating Cash Flow,29.27B,36.31B,38.75B,57.68B,50.48B
Net Operating Cash Flow Growth,-,24.05%,6.70%,48.87%,-12.50%
Net Operating Cash Flow / Sales,52.43%,51.37%,45.07%,48.91%,43.29%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(13.92B),(15.1B),(15.12B),(18.57B),(31.43B)
Capital Expenditures Growth,-,-8.53%,-0.09%,-22.84%,-69.28%
Capital Expenditures / Sales,-24.92%,-21.36%,-17.58%,-15.74%,-26.95%
Capital Expenditures (Fixed Assets),(13.92B),(15.1B),(15.12B),(18.57B),(31.43B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(137M),(508M),(388M),(851M),(1.31B)
Sale of Fixed Assets & Businesses,-,-,-,-,245M
Purchase/Sale of Investments,2.47B,(4.19B),(14.52B),12.13B,3.53B
Purchase of Investments,(14.66B),(23.91B),(40.29B),(30.45B),(9.63B)
Sale/Maturity of Investments,17.13B,19.72B,25.77B,42.59B,13.16B
Other Uses,(25M),(61M),(36M),(284M),-
Other Sources,15M,15M,124M,-,344M
Net Investing Cash Flow,(11.6B),(19.86B),(30.06B),(7.57B),(28.97B)
Net Investing Cash Flow Growth,-,-71.20%,-51.32%,74.82%,-282.69%
Net Investing Cash Flow / Sales,-20.78%,-28.10%,-34.97%,-6.42%,-24.84%
