Item,2022,2018,2019,2020,2021
Net Income before Extraordinaries,856.3M,397.5M,643.4M,(652.1M),834.2M
Net Income Growth,-,-53.58%,61.86%,-201.35%,227.93%
"Depreciation, Depletion & Amortization",195.3M,260.3M,268.2M,248.3M,218.7M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,29.9M,(50.9M),34.5M,(115.7M),52.6M
Deferred Taxes,-,(50.9M),34.5M,(115.7M),52.6M
Investment Tax Credit,-,-,-,-,-
Other Funds,138.5M,220.6M,118.9M,1.01B,(12.1M)
Funds from Operations,1.22B,827.5M,1.07B,487.3M,1.09B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(366.8M),169.2M,(273.3M),(80.3M),230.3M
Receivables,-,(5.6M),25.7M,61.9M,(9.6M)
Accounts Payable,-,(77.3M),(39.8M),(91.7M),307.3M
Other Assets/Liabilities,-,238.6M,(125M),500K,(239.9M)
Net Operating Cash Flow,-,996.7M,791.7M,407M,1.32B
Net Operating Cash Flow Growth,-,-,-20.57%,-48.59%,225.23%
Net Operating Cash Flow / Sales,-,16.95%,13.14%,8.20%,23.04%
Item,2022,2018,2019,2020,2021
Capital Expenditures,-,(267.4M),(274.2M),(205.4M),(116M)
Capital Expenditures Growth,-,-,-2.54%,25.09%,43.52%
Capital Expenditures / Sales,-,-4.55%,-4.55%,-4.14%,-2.02%
Capital Expenditures (Fixed Assets),-,(267.4M),(274.2M),(205.4M),(116M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(2.38B),(43.5M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,23.9M
Purchase/Sale of Investments,-,478.4M,(256.5M),249.7M,1.1M
Purchase of Investments,-,(3.8M),(415.5M),(212.4M),(700K)
Sale/Maturity of Investments,-,482.2M,159M,462.1M,1.8M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(2.16B),(574.2M),44.3M,(91M)
Net Investing Cash Flow Growth,-,-,73.48%,107.72%,-305.42%
Net Investing Cash Flow / Sales,-,-36.82%,-9.53%,0.89%,-1.58%
