Item,2017,2018,2019,2020,2021
Funds from Operations,7.87B,8.58B,8.32B,6.48B,5.56B
Funds from Operations Growth,-,9.07%,-3.11%,-22.14%,-14.21%
Changes in Working Capital,1.05B,758M,673M,1.01B,1.54B
Receivables,(298M),(280M),(391M),339M,424M
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,793M,682M,701M,739M,559M
Net Operating Cash Flow,8.92B,9.34B,8.99B,7.49B,7.1B
Net Operating Cash Flow Growth,-,4.78%,-3.77%,-16.72%,-5.18%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,735M,(1.6B),229M,(1.53B),2.09B
Purchase of Investments,(3.16B),(7.27B),(7.86B),(9.91B),(2.99B)
Sale/Maturity of Investments,3.89B,5.67B,8.09B,8.38B,5.08B
Other Uses,(474M),(802M),(588M),(390M),(549M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(9.41B),(19.04B),(261M),(498M),(4.81B)
