Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.56B,2.52B,2.11B,2.69B,3.03B
Net Income Growth,-,-1.64%,-16.34%,27.74%,12.62%
"Depreciation, Depletion & Amortization",461M,426M,427M,410M,410M
Depreciation and Depletion,272M,267M,273M,277M,276M
Amortization of Intangible Assets,189M,159M,154M,133M,134M
Deferred Taxes & Investment Tax Credit,34M,32M,(30M),(148M),(150M)
Deferred Taxes,34M,32M,(30M),(148M),(150M)
Investment Tax Credit,-,-,-,-,-
Other Funds,41M,(12M),51M,40M,(128M)
Funds from Operations,3.1B,2.97B,2.56B,3B,3.17B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(288M),28M,250M,(439M),(818M)
Receivables,(60M),40M,95M,(240M),(461M)
Accounts Payable,(46M),(16M),19M,37M,35M
Other Assets/Liabilities,3M,8M,42M,(37M),(21M)
Net Operating Cash Flow,2.81B,3B,2.81B,2.56B,2.35B
Net Operating Cash Flow Growth,-,6.55%,-6.28%,-8.91%,-8.17%
Net Operating Cash Flow / Sales,19.03%,21.23%,22.32%,17.69%,14.74%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(364M),(326M),(236M),(296M),(412M)
Capital Expenditures Growth,-,10.44%,27.61%,-25.42%,-39.19%
Capital Expenditures / Sales,-2.46%,-2.31%,-1.88%,-2.05%,-2.59%
Capital Expenditures (Fixed Assets),(364M),(326M),(236M),(296M),(412M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(4M),-,(731M),(2M)
Sale of Fixed Assets & Businesses,27M,145M,11M,8M,293M
Purchase/Sale of Investments,16M,20M,14M,38M,12M
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,16M,20M,14M,38M,12M
Other Uses,(4M),(18M),(3M),(3M),(1M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(325M),(183M),(214M),(984M),(110M)
Net Investing Cash Flow Growth,-,43.69%,-16.94%,-359.81%,88.82%
Net Investing Cash Flow / Sales,-2.20%,-1.30%,-1.70%,-6.81%,-0.69%
