Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,17M,421M,544M,504M,837M
Net Income Growth,-,"2,376.47%",29.22%,-7.35%,66.07%
"Depreciation, Depletion & Amortization",263M,175M,175M,146M,187M
Depreciation and Depletion,79M,78M,72M,68M,72M
Amortization of Intangible Assets,184M,97M,103M,78M,115M
Deferred Taxes & Investment Tax Credit,(9M),2M,(42M),(40M),(69M)
Deferred Taxes,(9M),2M,(42M),(40M),(69M)
Investment Tax Credit,-,-,-,-,-
Other Funds,141M,47M,71M,88M,47M
Funds from Operations,412M,645M,748M,698M,1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,66M,140M,(63M),264M,67M
Receivables,161M,(31M),(96M),130M,(239M)
Accounts Payable,(40M),122M,(5M),47M,96M
Other Assets/Liabilities,25M,33M,36M,118M,81M
Net Operating Cash Flow,478M,785M,685M,962M,1.07B
Net Operating Cash Flow Growth,-,64.23%,-12.74%,40.44%,11.12%
Net Operating Cash Flow / Sales,12.82%,18.67%,15.42%,21.60%,18.99%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(50M),(64M),(61M),(67M),(59M)
Capital Expenditures Growth,-,-28.00%,4.69%,-9.84%,11.94%
Capital Expenditures / Sales,-1.34%,-1.52%,-1.37%,-1.50%,-1.05%
Capital Expenditures (Fixed Assets),(50M),(64M),(61M),(67M),(59M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(72M),(262M),(548M),(452M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1M),(1M),(12M),(26M),(35M)
Purchase of Investments,(1M),(3M),(22M),(32M),(35M)
Sale/Maturity of Investments,-,2M,10M,6M,-
Other Uses,-,-,-,-,-
Other Sources,-,-,33M,109M,-
Net Investing Cash Flow,(51M),(137M),(335M),(641M),(546M)
Net Investing Cash Flow Growth,-,-168.63%,-144.53%,-91.34%,14.82%
Net Investing Cash Flow / Sales,-1.37%,-3.26%,-7.54%,-14.39%,-9.70%
