Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,583.89M,2.21B,(1.32B),1.21B,206.73M
Net Income Growth,-,279.24%,-159.61%,191.55%,-82.89%
"Depreciation, Depletion & Amortization",1.18B,1.38B,1.39B,1.34B,3.92B
Depreciation and Depletion,1B,1.18B,1.2B,1.14B,1.22B
Amortization of Intangible Assets,176M,192M,194M,197M,2.7B
Deferred Taxes & Investment Tax Credit,46.72M,595.05M,18.35M,241.95M,496.19M
Deferred Taxes,46.72M,595.05M,18.35M,241.95M,496.19M
Investment Tax Credit,-,-,-,-,-
Other Funds,401.46M,(1.99B),(848.27M),(1.42B),(2.97B)
Funds from Operations,2.21B,2.19B,(755.87M),1.37B,1.65B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(164.95M),(281.57M),(673.21M),16.85M,113.16M
Receivables,(149.55M),(726.61M),960.1M,(236.18M),(211.69M)
Accounts Payable,21.51M,465.6M,(1.38B),442.63M,183.84M
Other Assets/Liabilities,(29.04M),(27.08M),(265.04M),(192.7M),167.63M
Net Operating Cash Flow,2.05B,1.91B,(1.43B),1.38B,1.77B
Net Operating Cash Flow Growth,-,-6.56%,-174.78%,196.78%,27.74%
Net Operating Cash Flow / Sales,17.39%,14.82%,-27.68%,14.29%,13.46%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(1.49B),(739.01M),(270.58M),(490.7M),(765.07M)
Capital Expenditures Growth,-,50.30%,63.39%,-81.35%,-55.91%
Capital Expenditures / Sales,-12.64%,-5.73%,-5.24%,-5.07%,-5.83%
Capital Expenditures (Fixed Assets),(1.49B),(739.01M),(270.58M),(490.7M),(765.07M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.03B),(535.68M),-,(1.79B),(1.89B)
Sale of Fixed Assets & Businesses,25.61M,4.81B,2.46B,4B,1.17B
Purchase/Sale of Investments,107.32M,(81.88M),(96.93M),(226.89M),(254.79M)
Purchase of Investments,(56.3M),(81.88M),(96.93M),(226.89M),(254.79M)
Sale/Maturity of Investments,163.62M,-,-,-,-
Other Uses,(17.21M),(31.11M),-,-,(523.36M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.41B),3.42B,2.1B,1.53B,2.11B
Net Investing Cash Flow Growth,-,242.11%,-38.71%,-26.79%,37.41%
Net Investing Cash Flow / Sales,-20.45%,26.50%,40.59%,15.85%,16.06%
