Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.31B,4.29B,2.27B,2.5B,3.83B
Net Income Growth,-,227.83%,-47.01%,10.08%,52.98%
"Depreciation, Depletion & Amortization",1.18B,1.83B,4.68B,4.63B,4.64B
Depreciation and Depletion,1.09B,1.62B,3.94B,3.86B,3.91B
Amortization of Intangible Assets,91M,215M,735M,765M,723M
Deferred Taxes & Investment Tax Credit,136M,(187M),(303M),(369M),(254M)
Deferred Taxes,136M,(187M),(303M),(369M),(254M)
Investment Tax Credit,-,-,-,-,-
Other Funds,522M,(2.29B),(295M),664M,337M
Funds from Operations,3.15B,3.64B,6.35B,7.42B,8.54B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(109M),62M,(161M),7M,1.18B
Receivables,(92M),(124M),80M,19M,(553M)
Accounts Payable,22M,287M,(174M),109M,447M
Other Assets/Liabilities,(17M),(97M),14M,(139M),1.42B
Net Operating Cash Flow,3.04B,3.7B,6.19B,7.43B,9.73B
Net Operating Cash Flow Growth,-,21.74%,67.15%,20.05%,30.91%
Net Operating Cash Flow / Sales,26.59%,24.95%,21.92%,27.27%,31.58%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.31B),(1.88B),(3.68B),(3.4B),(3.09B)
Capital Expenditures Growth,-,-43.63%,-95.54%,7.66%,9.24%
Capital Expenditures / Sales,-11.46%,-12.69%,-13.04%,-12.48%,-10.02%
Capital Expenditures (Fixed Assets),(1.31B),(1.88B),(3.68B),(3.4B),(3.09B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(33M),(25M),(225M),(68M),(88M)
Sale of Fixed Assets & Businesses,30M,7.27B,5.1B,482M,167M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(23M),(60M),-,-
Other Sources,-,2M,5M,-,-
Net Investing Cash Flow,(1.31B),5.34B,1.13B,(2.99B),(3.01B)
Net Investing Cash Flow Growth,-,506.39%,-78.86%,-364.48%,-0.70%
Net Investing Cash Flow / Sales,-11.49%,35.99%,4.00%,-10.96%,-9.77%
