Item,2018,2019,2020,2021,2022
Funds from Operations,693.1M,676.8M,610.65M,719.32M,856.77M
Funds from Operations Growth,-,-2.35%,-9.77%,17.79%,19.11%
Changes in Working Capital,(55.17M),(93.18M),(20.74M),(100.44M),4.34M
Receivables,5.23M,(34.16M),(559K),(18.08M),(9.1M)
Inventories,-,-,-,-,-
Accounts Payable,(9.18M),(3.61M),5.58M,(104.71M),37.66M
Other Assets/Liabilities,(51.22M),(55.41M),(25.76M),22.35M,(24.21M)
Net Operating Cash Flow,637.94M,583.63M,589.91M,618.88M,861.11M
Net Operating Cash Flow Growth,-,-8.51%,1.08%,4.91%,39.14%
Item,2018,2019,2020,2021,2022
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,109K,-,149K,-,891K
Purchase/Sale of Investments,237.42M,(124.42M),(35.72M),(474.7M),(57.96M)
Purchase of Investments,(574.57M),(488.89M),(312.58M),(905.18M),(682.81M)
Sale/Maturity of Investments,811.99M,364.47M,276.86M,430.49M,624.84M
Other Uses,-,-,-,-,-
Other Sources,16.22M,4M,2.45M,-,-
Net Investing Cash Flow,253.75M,(120.42M),(33.12M),(474.7M),(57.07M)
