Item,2018,2019,2020,2021,2022
Funds from Operations,1.25B,1.33B,(359M),385M,1.37B
Funds from Operations Growth,-,6.66%,-127.01%,207.24%,254.81%
Changes in Working Capital,54M,(96M),41M,(101M),49M
Receivables,13M,3M,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,41M,(99M),41M,(101M),49M
Net Operating Cash Flow,1.3B,1.23B,(318M),284M,1.42B
Net Operating Cash Flow Growth,-,-5.15%,-125.79%,189.31%,398.24%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(474M),(558M),(499M),(427M),(504M)
Capital Expenditures Growth,-,-17.72%,10.57%,14.43%,-18.03%
Capital Expenditures (Fixed Assets),(474M),(558M),(499M),(427M),(504M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.03B),(602M),-,(1.46B),(301M)
Sale of Fixed Assets & Businesses,1.61B,1.19B,281M,729M,-
Purchase/Sale of Investments,(6M),(5M),23M,(2M),176M
Purchase of Investments,(7M),(6M),(5M),(11M),(60M)
Sale/Maturity of Investments,1M,1M,28M,9M,236M
Other Uses,-,-,-,-,-
Other Sources,-,31M,-,-,11M
Net Investing Cash Flow,100M,58M,(195M),(1.16B),(618M)
