Item,2019,2020,2021,2022,2023
Net Income before Extraordinaries,11.12B,11.24B,12.87B,16.43B,17.11B
Net Income Growth,-,1.09%,14.45%,27.72%,4.09%
"Depreciation, Depletion & Amortization",2.15B,2.3B,2.52B,2.86B,2.98B
Depreciation and Depletion,2.08B,2.22B,2.43B,2.65B,2.76B
Amortization of Intangible Assets,76M,73M,94M,212M,219M
Deferred Taxes & Investment Tax Credit,26M,202M,(569M),(276M),138M
Deferred Taxes,26M,202M,(569M),(276M),138M
Investment Tax Credit,-,-,-,-,-
Other Funds,529M,251M,310M,399M,366M
Funds from Operations,13.83B,13.99B,15.13B,19.42B,20.58B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(790M),(268M),3.71B,(2.85B),(5.97B)
Receivables,33M,(170M),(465M),(435M),111M
Accounts Payable,743M,68M,5.12B,2.4B,(2.58B)
Other Assets/Liabilities,(280M),383M,866M,641M,(566M)
Net Operating Cash Flow,13.04B,13.72B,18.84B,16.57B,14.62B
Net Operating Cash Flow Growth,-,5.25%,37.28%,-12.04%,-11.80%
Net Operating Cash Flow / Sales,12.05%,12.45%,14.26%,10.96%,9.29%
Item,2019,2020,2021,2022,2023
Capital Expenditures,(2.44B),(2.68B),(2.46B),(2.57B),(3.12B)
Capital Expenditures Growth,-,-9.66%,8.03%,-4.18%,-21.55%
Capital Expenditures / Sales,-2.26%,-2.43%,-1.86%,-1.70%,-1.98%
Capital Expenditures (Fixed Assets),(2.44B),(2.68B),(2.46B),(2.57B),(3.12B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(21M),-,(7.78B),(421M),-
Sale of Fixed Assets & Businesses,33M,37M,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(12M),-,-,(21M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.42B),(2.65B),(10.17B),(2.97B),(3.14B)
Net Investing Cash Flow Growth,-,-9.81%,-283.34%,70.81%,-5.76%
Net Investing Cash Flow / Sales,-2.23%,-2.41%,-7.70%,-1.96%,-1.99%
