Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.06B,1.51B,1.21B,1.75B,1.32B
Net Income Growth,-,42.55%,-20.24%,44.76%,-24.65%
"Depreciation, Depletion & Amortization",466.09M,436.19M,537.53M,595.39M,571.76M
Depreciation and Depletion,237.81M,225.68M,252.9M,269.94M,-
Amortization of Intangible Assets,228.28M,210.51M,284.63M,325.45M,-
Deferred Taxes & Investment Tax Credit,(41.41M),32.54M,13.69M,(51.5M),-
Deferred Taxes,(41.41M),32.54M,13.69M,(51.5M),-
Investment Tax Credit,-,-,-,-,-
Other Funds,162.58M,111.73M,114.82M,(8.56M),72.74M
Funds from Operations,1.65B,2.09B,1.87B,2.28B,1.96B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(51.86M),(363.24M),198.2M,292.81M,422.65M
Receivables,(301.98M),2.45M,578.85M,(298.51M),-
Accounts Payable,125.91M,(12.4M),(370.77M),526.78M,-
Other Assets/Liabilities,182.58M,(289.67M),(30.72M),29.78M,422.65M
Net Operating Cash Flow,1.6B,1.73B,2.07B,2.58B,2.38B
Net Operating Cash Flow Growth,-,8.36%,19.70%,24.34%,-7.44%
Net Operating Cash Flow / Sales,11.16%,12.08%,15.12%,17.95%,15.03%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(247.67M),(195.09M),(232.59M),(209.96M),(230.04M)
Capital Expenditures Growth,-,21.23%,-19.22%,9.73%,-9.57%
Capital Expenditures / Sales,-1.73%,-1.36%,-1.70%,-1.46%,-1.45%
Capital Expenditures (Fixed Assets),(247.67M),(195.09M),(232.59M),(209.96M),(230.04M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(2.04M),(5.08B),-,-
Sale of Fixed Assets & Businesses,259.62M,66.27M,26.35M,140.59M,42.72M
Purchase/Sale of Investments,3.3M,(106.87M),80.74M,44.61M,3.91M
Purchase of Investments,(80.61M),(181.78M),(194.74M),(34.81M),(27.9M)
Sale/Maturity of Investments,83.91M,74.91M,275.48M,79.42M,31.81M
Other Uses,-,-,-,-,(235.43M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,23.68M,(218.51M),(5.03B),(13K),(418.84M)
Net Investing Cash Flow Growth,-,"-1,022.88%","-2,199.75%",100.00%,"-3,221,723.08%"
Net Investing Cash Flow / Sales,0.17%,-1.53%,-36.69%,0.00%,-2.64%
