Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,15.93B,22.11B,18.49B,29.15B,39.37B
Net Income Growth,-,38.77%,-16.40%,57.67%,35.08%
"Depreciation, Depletion & Amortization",3.03B,4.32B,5.74B,6.86B,7.97B
Depreciation and Depletion,2.33B,3.68B,5.18B,6.39B,7.56B
Amortization of Intangible Assets,692M,640M,562M,473M,407M
Deferred Taxes & Investment Tax Credit,(377M),286M,(37M),(1.19B),609M
Deferred Taxes,(377M),286M,(37M),(1.19B),609M
Investment Tax Credit,-,-,-,-,-
Other Funds,3.75B,4.09B,4.88B,6.65B,9.04B
Funds from Operations,22.33B,30.8B,29.06B,41.47B,56.98B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,1.89B,(1.53B),7.25B,(2.72B),700M
Receivables,(1.61B),(1.89B),(1.96B),(1.51B),(3.11B)
Accounts Payable,138M,378M,461M,161M,1.42B
Other Assets/Liabilities,3.05B,(1.43B),1.45B,(318M),(971M)
Net Operating Cash Flow,24.22B,29.27B,36.31B,38.75B,57.68B
Net Operating Cash Flow Growth,-,20.89%,24.05%,6.70%,48.87%
Net Operating Cash Flow / Sales,59.57%,52.43%,51.37%,45.07%,48.91%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(6.73B),(13.92B),(15.1B),(15.12B),(18.57B)
Capital Expenditures Growth,-,-106.67%,-8.53%,-0.09%,-22.84%
Capital Expenditures / Sales,-16.56%,-24.92%,-21.36%,-17.58%,-15.74%
Capital Expenditures (Fixed Assets),(6.73B),(13.92B),(15.1B),(15.12B),(18.57B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(122M),(137M),(508M),(388M),(851M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(13.25B),2.47B,(4.19B),(14.52B),12.13B
Purchase of Investments,(25.68B),(14.66B),(23.91B),(40.29B),(30.45B)
Sale/Maturity of Investments,12.43B,17.13B,19.72B,25.77B,42.59B
Other Uses,-,(25M),(61M),(36M),(284M)
Other Sources,-,15M,15M,124M,-
Net Investing Cash Flow,(20.04B),(11.6B),(19.86B),(30.06B),(7.57B)
Net Investing Cash Flow Growth,-,42.10%,-71.20%,-51.32%,74.82%
Net Investing Cash Flow / Sales,-49.29%,-20.78%,-28.10%,-34.97%,-6.42%
