Item,2017,2018,2019,2020,2021
Funds from Operations,1.54B,1.86B,2.09B,2.28B,2.68B
Funds from Operations Growth,-,21.09%,12.19%,9.19%,17.66%
Changes in Working Capital,(96.33M),(44.02M),58.77M,175.03M,44.8M
Receivables,(161.77M),(52.93M),(26.91M),25.41M,(1.87M)
Inventories,-,-,-,-,-
Accounts Payable,74.49M,35.5M,(27.93M),25.8M,64.6M
Other Assets/Liabilities,25.89M,(15.91M),81.11M,146.46M,(1.32M)
Net Operating Cash Flow,1.44B,1.82B,2.14B,2.45B,2.72B
Net Operating Cash Flow Growth,-,26.14%,18.14%,14.35%,11.09%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.38B),(2.1B),(2.08B),(2.28B),(2.75B)
Capital Expenditures Growth,-,-52.04%,0.79%,-9.76%,-20.55%
Capital Expenditures (Fixed Assets),(1.38B),(2.1B),(2.08B),(2.28B),(2.75B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3.96B),(829.69M),(34.14M),(1.18B),(158.5M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(106.59M),(161.82M),(189.68M),(298.59M),(305.31M)
Purchase of Investments,(153.01M),(247.6M),(230.06M),(327.95M),(309.37M)
Sale/Maturity of Investments,46.42M,85.78M,40.39M,29.35M,4.06M
Other Uses,-,-,-,-,-
Other Sources,47.77M,12.15M,358.77M,334.4M,208.59M
Net Investing Cash Flow,(5.4B),(3.08B),(1.94B),(3.43B),(3.01B)
