Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,681.47M,777.93M,861.3M,872.44M,990.05M
Net Income Growth,-,14.16%,10.72%,1.29%,13.48%
"Depreciation, Depletion & Amortization",183.23M,199.49M,234.04M,255.28M,292.11M
Depreciation and Depletion,82M,85.4M,101.44M,101.28M,108.51M
Amortization of Intangible Assets,101.23M,114.09M,132.6M,154M,183.6M
Deferred Taxes & Investment Tax Credit,(91.21M),(73.68M),19.38M,1.84M,(29.76M)
Deferred Taxes,(91.21M),(73.68M),19.38M,1.84M,(29.76M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(36.75M),15.27M,44.67M,(116.94M),33.44M
Funds from Operations,736.74M,919.01M,1.16B,1.01B,1.29B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,96.52M,6.51M,(44.97M),268.37M,(125.39M)
Receivables,(24.58M),(13.38M),14.4M,163.47M,(172.79M)
Accounts Payable,124.4M,36.55M,(58.93M),7.02M,212.1M
Other Assets/Liabilities,(3.3M),(16.66M),(435K),97.88M,(164.7M)
Net Operating Cash Flow,833.26M,925.52M,1.11B,1.28B,1.16B
Net Operating Cash Flow Growth,-,11.07%,20.41%,14.95%,-9.41%
Net Operating Cash Flow / Sales,19.38%,19.10%,21.60%,28.22%,20.92%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(75.07M),(82.08M),(102.35M),(74.2M),(110.67M)
Capital Expenditures Growth,-,-9.33%,-24.70%,27.50%,-49.15%
Capital Expenditures / Sales,-1.75%,-1.69%,-1.98%,-1.63%,-2.00%
Capital Expenditures (Fixed Assets),(75.07M),(82.08M),(102.35M),(74.2M),(110.67M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(556.63M),(1.13B),(1.06B),(116.51M),(1.96B)
Sale of Fixed Assets & Businesses,6.29M,2.57M,11.31M,254.82M,14.34M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(399K),(1.23M),-,(2.48M),(294K)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(625.82M),(1.21B),(1.15B),61.63M,(2.06B)
Net Investing Cash Flow Growth,-,-93.35%,4.89%,105.35%,"-3,435.78%"
Net Investing Cash Flow / Sales,-14.55%,-24.97%,-22.31%,1.36%,-37.07%
