Item,2017,2018,2019,2020,2021
Funds from Operations,13.15B,14.67B,15.01B,14.51B,14.9B
Funds from Operations Growth,-,11.61%,2.30%,-3.34%,2.72%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,371M,(1.11B),774M,2.39B,(2.57B)
Net Operating Cash Flow,13.52B,13.57B,15.78B,16.9B,12.33B
Net Operating Cash Flow Growth,-,0.36%,16.34%,7.07%,-27.04%
Net Operating Cash Flow / Interest Income,53.59%,49.92%,55.35%,64.91%,47.84%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.02B),(874M),(887M),(710M),(698M)
Capital Expenditures (Fixed Assets),(1.02B),(874M),(887M),(710M),(698M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3.19B),(600M),(8.39B),(7M),(669M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(309M),(16.86B),5.88B,(19.89B),1.86B
Purchase of Investments,(18.3B),(33.19B),(12.5B),(43.03B),(27.88B)
Sale/Maturity of Investments,17.99B,16.33B,18.38B,23.14B,29.75B
Increase in Loans,(12.32B),(597M),(21.28B),(199M),(33.85B)
Decrease in Loans,2.62B,3.52B,3.43B,6.59B,2.51B
Other Uses,(663M),(802M),(877M),(822M),(668M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(14.88B),(16.22B),(22.13B),(15.04B),(31.52B)
Net Investing Cash Flow Growth,-,-9.01%,-36.47%,32.03%,-109.57%
Net Investing Cash Flow / Interest Income,-58.98%,-59.67%,-77.61%,-57.77%,-122.31%
