Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.8B,2.15B,3.22B,2.26B,1.35B
Net Income Growth,-,19.54%,49.47%,-29.89%,-40.12%
"Depreciation, Depletion & Amortization",1.97B,1.67B,354M,142M,195M
Depreciation and Depletion,113M,68M,69M,56M,92M
Amortization of Intangible Assets,1.86B,1.61B,285M,86M,103M
Deferred Taxes & Investment Tax Credit,(1.05B),37M,66M,(32M),(288M)
Deferred Taxes,(1.05B),37M,66M,(32M),(288M)
Investment Tax Credit,-,-,-,-,-
Other Funds,2.13B,(2M),41M,(62M),498M
Funds from Operations,4.85B,3.86B,3.68B,2.3B,1.76B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.44B),(174M),(912M),(117M),702M
Receivables,533M,250M,35M,13M,(277M)
Accounts Payable,(14M),20M,(31M),37M,663M
Other Assets/Liabilities,23M,(152M),(198M),(95M),244M
Net Operating Cash Flow,3.42B,3.69B,2.77B,2.19B,2.46B
Net Operating Cash Flow Growth,-,7.84%,-24.95%,-20.96%,12.39%
Net Operating Cash Flow / Sales,32.56%,37.71%,29.03%,33.47%,38.65%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(86M),(101M),(109M),(255M),(296M)
Capital Expenditures Growth,-,-17.44%,-7.92%,-133.94%,-16.08%
Capital Expenditures / Sales,-0.82%,-1.03%,-1.14%,-3.90%,-4.65%
Capital Expenditures (Fixed Assets),(86M),(101M),(109M),(255M),(192M)
Capital Expenditures (Other Assets),-,-,-,-,(104M)
Net Assets from Acquisitions,-,-,-,-,(192M)
Sale of Fixed Assets & Businesses,30M,32M,7M,5M,7M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,(8M),-
Other Sources,-,-,-,-,440M
Net Investing Cash Flow,(56M),(69M),(102M),(258M),(481M)
Net Investing Cash Flow Growth,-,-23.21%,-47.83%,-152.94%,-86.43%
Net Investing Cash Flow / Sales,-0.53%,-0.71%,-1.07%,-3.95%,-7.56%
