Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,330M,549M,401M,254M,427M
Net Income Growth,-,66.36%,-26.96%,-36.66%,68.11%
"Depreciation, Depletion & Amortization",234M,261M,257M,251M,245M
Depreciation and Depletion,109M,117M,117M,117M,118M
Amortization of Intangible Assets,125M,144M,140M,134M,127M
Deferred Taxes & Investment Tax Credit,(33M),(47M),(77M),(31M),10M
Deferred Taxes,(33M),(47M),(77M),(31M),10M
Investment Tax Credit,-,-,-,-,-
Other Funds,14M,(1M),199M,142M,(8M)
Funds from Operations,545M,762M,780M,616M,674M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,141M,(176M),59M,208M,(136M)
Receivables,(79M),(103M),(23M),109M,(70M)
Accounts Payable,50M,51M,29M,(39M),81M
Other Assets/Liabilities,11M,(21M),4M,22M,22M
Net Operating Cash Flow,686M,586M,839M,824M,538M
Net Operating Cash Flow Growth,-,-14.58%,43.17%,-1.79%,-34.71%
Net Operating Cash Flow / Sales,14.59%,11.25%,15.96%,16.91%,10.35%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(170M),(237M),(226M),(183M),(208M)
Capital Expenditures Growth,-,-39.41%,4.64%,19.03%,-13.66%
Capital Expenditures / Sales,-3.62%,-4.55%,-4.30%,-3.76%,-4.00%
Capital Expenditures (Fixed Assets),(170M),(237M),(226M),(183M),(208M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(33M),(433M),(18M),-,-
Sale of Fixed Assets & Businesses,17M,22M,-,-,10M
Purchase/Sale of Investments,(1M),-,4M,-,3M
Purchase of Investments,(11M),(11M),(7M),(200M),-
Sale/Maturity of Investments,10M,11M,11M,200M,3M
Other Uses,-,-,-,-,(2M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(181M),(643M),(231M),(169M),(183M)
Net Investing Cash Flow Growth,-,-255.25%,64.07%,26.84%,-8.28%
Net Investing Cash Flow / Sales,-3.85%,-12.35%,-4.39%,-3.47%,-3.52%
