Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,16.57B,39.24B,44.28B,61.27B,72.74B
Net Income Growth,-,136.80%,12.85%,38.37%,18.72%
"Depreciation, Depletion & Amortization",10.26B,11.68B,12.3B,10.9B,14.46B
Depreciation and Depletion,7.7B,9.7B,10.7B,9.3B,12.46B
Amortization of Intangible Assets,2.56B,1.98B,1.6B,1.6B,2B
Deferred Taxes & Investment Tax Credit,(5.14B),(6.46B),11M,(150M),(5.7B)
Deferred Taxes,(5.14B),(6.46B),11M,(150M),(5.7B)
Investment Tax Credit,-,-,-,-,-
Other Funds,1.73B,3.86B,5.57B,5.66B,7.09B
Funds from Operations,23.42B,48.32B,62.16B,77.68B,88.59B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,20.47B,3.87B,(1.48B),(936M),446M
Receivables,(3.86B),(2.81B),(365M),(6.48B),(6.83B)
Accounts Payable,1.15B,232M,3.02B,2.8B,2.94B
Other Assets/Liabilities,5.46B,2.92B,(673M),5.79B,4.76B
Net Operating Cash Flow,43.88B,52.19B,60.68B,76.74B,89.04B
Net Operating Cash Flow Growth,-,18.92%,16.27%,26.48%,16.02%
Net Operating Cash Flow / Sales,39.83%,41.58%,42.43%,45.65%,44.91%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(11.63B),(13.93B),(15.44B),(20.62B),(23.89B)
Capital Expenditures Growth,-,-19.71%,-10.89%,-33.55%,-15.83%
Capital Expenditures / Sales,-10.56%,-11.10%,-10.80%,-12.27%,-12.05%
Capital Expenditures (Fixed Assets),(11.63B),(13.93B),(15.44B),(20.62B),(23.89B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(888M),(2.39B),(2.52B),(8.91B),(22.04B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,6.56B,540M,6.98B,2.88B,18.44B
Purchase of Investments,(137.38B),(57.7B),(77.19B),(62.92B),(26.46B)
Sale/Maturity of Investments,143.94B,58.24B,84.17B,65.8B,44.89B
Other Uses,(98M),-,(1.24B),(922M),(2.83B)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(6.06B),(15.77B),(12.22B),(27.58B),(30.31B)
Net Investing Cash Flow Growth,-,-160.24%,22.51%,-125.62%,-9.91%
Net Investing Cash Flow / Sales,-5.50%,-12.57%,-8.55%,-16.41%,-15.29%
