Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,2.74B,4.39B,4.15B,4.39B,7.72B
Net Income Growth,-,60.01%,-5.56%,5.84%,76.00%
"Depreciation, Depletion & Amortization",2.13B,2.28B,2.6B,2.72B,2.85B
Depreciation and Depletion,2.11B,2.26B,2.58B,2.69B,2.83B
Amortization of Intangible Assets,20M,16M,17M,28M,27M
Deferred Taxes & Investment Tax Credit,-,-,-,-,(70M)
Deferred Taxes,-,-,-,-,(70M)
Investment Tax Credit,-,-,-,-,-
Other Funds,848M,61M,949M,846M,(1.04B)
Funds from Operations,5.72B,6.73B,7.69B,7.95B,9.46B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(296M),33M,(88M),1.28B,(503M)
Receivables,(4.64B),(423M),(326M),327M,(962M)
Accounts Payable,374M,698M,396M,1.26B,999M
Other Assets/Liabilities,4.04B,-,-,-,-
Net Operating Cash Flow,5.43B,6.76B,7.6B,9.23B,8.96B
Net Operating Cash Flow Growth,-,24.60%,12.44%,21.44%,-2.96%
Net Operating Cash Flow / Sales,12.44%,14.48%,14.81%,17.91%,15.25%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(3.02B),(3.57B),(4.16B),(2.84B),(3.58B)
Capital Expenditures Growth,-,-18.51%,-16.37%,31.82%,-26.17%
Capital Expenditures / Sales,-6.91%,-7.65%,-8.10%,-5.50%,-6.09%
Capital Expenditures (Fixed Assets),(3.02B),(3.57B),(4.16B),(2.84B),(3.58B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.21B),(1.25B),(1.68B),(568M),(1.11B)
Sale of Fixed Assets & Businesses,25M,808M,61M,68M,2.16B
Purchase/Sale of Investments,(73M),57M,25M,(20M),(117M)
Purchase of Investments,(73M),-,-,(20M),(117M)
Sale/Maturity of Investments,-,57M,25M,-,-
Other Uses,(4M),-,-,(38M),(4M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.28B),(3.9B),(5.72B),(3.39B),(2.64B)
Net Investing Cash Flow Growth,-,8.83%,-46.63%,40.68%,22.10%
Net Investing Cash Flow / Sales,-9.81%,-8.36%,-11.14%,-6.58%,-4.50%
