Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,72.76M,240.26M,261.06M,327.16M,481.65M
Net Income Growth,-,230.20%,8.66%,25.32%,47.22%
"Depreciation, Depletion & Amortization",28.56M,36.64M,101.18M,129.24M,145.15M
Depreciation and Depletion,21M,28.13M,91.26M,116.9M,127.51M
Amortization of Intangible Assets,7.56M,8.51M,9.91M,12.34M,17.65M
Deferred Taxes & Investment Tax Credit,12.56M,(48M),(7.76M),(19.99M),(46.9M)
Deferred Taxes,12.56M,(48M),(7.76M),(19.99M),(46.9M)
Investment Tax Credit,-,-,-,-,-
Other Funds,48.45M,58.32M,78.42M,84.29M,127.28M
Funds from Operations,162.33M,287.22M,432.89M,520.7M,707.18M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,30.49M,5M,(92.02M),88.16M,(71.04M)
Receivables,(81.49M),(46.9M),(87.17M),4.24M,(211.68M)
Accounts Payable,1.22M,(772K),(1.69M),2.43M,(2.4M)
Other Assets/Liabilities,2.99M,(6.9M),(7.16M),6.98M,(16.18M)
Net Operating Cash Flow,192.82M,292.22M,340.87M,608.86M,636.14M
Net Operating Cash Flow Growth,-,51.55%,16.65%,78.62%,4.48%
Net Operating Cash Flow / Sales,13.29%,15.86%,14.86%,22.89%,16.93%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(29.81M),(37.57M),(99.31M),(68.79M),(111.5M)
Capital Expenditures Growth,-,-26.06%,-164.30%,30.73%,-62.08%
Capital Expenditures / Sales,-2.05%,-2.04%,-4.33%,-2.59%,-2.97%
Capital Expenditures (Fixed Assets),(29.81M),(37.57M),(99.31M),(68.79M),(111.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(6.81M),(74.27M),(39.32M),(18.89M),(316.71M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,(80.49M),57.46M
Purchase of Investments,-,-,-,(140.5M),(2.54M)
Sale/Maturity of Investments,-,-,-,60.01M,60M
Other Uses,-,(699K),(6.74M),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(36.15M),(112.12M),(145.37M),(167.15M),(370.67M)
Net Investing Cash Flow Growth,-,-210.15%,-29.65%,-14.99%,-121.76%
Net Investing Cash Flow / Sales,-2.49%,-6.08%,-6.34%,-6.29%,-9.86%
