Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,227.2M,333.8M,402.3M,401.9M,445.3M
Net Income Growth,-,46.92%,20.52%,-0.10%,10.80%
"Depreciation, Depletion & Amortization",113M,113M,111.9M,116.2M,371.8M
Depreciation and Depletion,71.6M,73.5M,74.5M,76.6M,222.5M
Amortization of Intangible Assets,41.4M,39.5M,37.4M,39.6M,149.3M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,24.8M,25.1M,30.7M,30M,64.4M
Funds from Operations,365M,471.9M,544.9M,548.1M,881.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,9.7M,(25M),(62.8M),70.8M,(56.9M)
Receivables,(19.6M),(66.7M),(58.8M),47.8M,(158.9M)
Accounts Payable,12.4M,39.9M,29.6M,(46.3M),99.1M
Other Assets/Liabilities,(20M),12.1M,2.1M,(9.9M),23M
Net Operating Cash Flow,374.7M,446.9M,482.1M,618.9M,824.6M
Net Operating Cash Flow Growth,-,19.27%,7.88%,28.38%,33.24%
Net Operating Cash Flow / Sales,14.39%,15.40%,15.24%,20.22%,17.87%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(58.5M),(86.8M),(88.4M),(71.4M),(101.6M)
Capital Expenditures Growth,-,-48.38%,-1.84%,19.23%,-42.30%
Capital Expenditures / Sales,-2.25%,-2.99%,-2.79%,-2.33%,-2.20%
Capital Expenditures (Fixed Assets),(58.5M),(86.8M),(88.4M),(71.4M),(101.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(774.1M),(3.1M),(484M),(29M),(3.72B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(831.2M),(88.6M),(571.9M),(99.4M),(3.82B)
Net Investing Cash Flow Growth,-,89.34%,-545.49%,82.62%,"-3,747.38%"
Net Investing Cash Flow / Sales,-31.92%,-3.05%,-18.07%,-3.25%,-82.88%
