Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,360M,1.11B,126M,4.07B,1.44B
Net Income Growth,-,208.33%,-88.65%,"3,131.75%",-64.54%
"Depreciation, Depletion & Amortization",1.35B,1.7B,3.01B,3.9B,4.65B
Depreciation and Depletion,-,-,1.34B,1.75B,1.7B
Amortization of Intangible Assets,-,-,1.67B,2.16B,2.95B
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,1.01B,761M,1.52B,(1.98B),1.57B
Funds from Operations,2.71B,3.57B,4.66B,5.99B,7.66B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,24M,(172M),398M,(362M),(857M)
Receivables,(719M),(923M),(1B),(1.56B),(1.82B)
Accounts Payable,(39M),74M,15M,1.1B,507M
Other Assets/Liabilities,390M,464M,416M,94M,460M
Net Operating Cash Flow,2.74B,3.4B,5.06B,5.63B,6.8B
Net Operating Cash Flow Growth,-,24.11%,48.88%,11.31%,20.78%
Net Operating Cash Flow / Sales,25.98%,25.58%,29.59%,26.50%,25.67%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(534M),(595M),(643M),(710M),(717M)
Capital Expenditures Growth,-,-11.42%,-8.07%,-10.42%,-0.99%
Capital Expenditures / Sales,-5.07%,-4.48%,-3.76%,-3.34%,-2.71%
Capital Expenditures (Fixed Assets),(534M),(595M),(643M),(710M),(717M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(25M),(5.12B),(369M),(1.28B),(14.88B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.45B),402M,(1.97B),(1.98B),1.06B
Purchase of Investments,(2.22B),(1.43B),(4.63B),(5.9B),(7.39B)
Sale/Maturity of Investments,767M,1.83B,2.66B,3.92B,8.45B
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.01B),(5.31B),(2.98B),(3.97B),(14.54B)
Net Investing Cash Flow Growth,-,-163.95%,43.86%,-33.26%,-266.05%
Net Investing Cash Flow / Sales,-19.08%,-39.96%,-17.43%,-18.69%,-54.87%
