Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,31.4M,332.2M,331.7M,488.5M,606.7M
Net Income Growth,-,958.00%,-0.15%,47.27%,24.20%
"Depreciation, Depletion & Amortization",55.48M,55.7M,61.6M,68.8M,84.4M
Depreciation and Depletion,46.88M,46.7M,50.7M,55.5M,65.9M
Amortization of Intangible Assets,8.6M,9M,10.9M,13.3M,18.5M
Deferred Taxes & Investment Tax Credit,35.82M,(127.8M),19.4M,(10.5M),(94M)
Deferred Taxes,35.82M,(127.8M),19.4M,(10.5M),(94M)
Investment Tax Credit,-,-,-,-,-
Other Funds,143.51M,252.3M,281.7M,336.4M,406.2M
Funds from Operations,266.2M,512.4M,694.4M,883.2M,1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,328.2M,126.5M,113.6M,200.5M,496.4M
Receivables,(38.46M),(82M),(96.7M),(176.4M),(72.5M)
Accounts Payable,13.09M,14.6M,7.7M,37.4M,(13.1M)
Other Assets/Liabilities,287.62M,215.3M,274M,292.8M,507.5M
Net Operating Cash Flow,594.41M,638.9M,808M,1.08B,1.5B
Net Operating Cash Flow Growth,-,7.49%,26.47%,34.12%,38.39%
Net Operating Cash Flow / Sales,39.76%,35.47%,37.36%,41.77%,44.87%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(135.31M),(53M),(92.2M),(125.9M),(295.9M)
Capital Expenditures Growth,-,60.83%,-73.96%,-36.55%,-135.03%
Capital Expenditures / Sales,-9.05%,-2.94%,-4.26%,-4.85%,-8.85%
Capital Expenditures (Fixed Assets),(135.31M),(53M),(92.2M),(125.9M),(295.9M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(21.7M),(34.6M),(40.2M),(74.9M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,58.51M,(60.2M),(375.5M),92M,(954.3M)
Purchase of Investments,(669.17M),(681.8M),(1.33B),(1.08B),(2.51B)
Sale/Maturity of Investments,727.68M,621.6M,956.8M,1.17B,1.56B
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(76.8M),(134.9M),(502.3M),(72.8M),(1.33B)
Net Investing Cash Flow Growth,-,-75.64%,-272.35%,85.51%,"-1,720.19%"
Net Investing Cash Flow / Sales,-5.14%,-7.49%,-23.22%,-2.81%,-39.65%
