Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,(1.72B),1.35B,912M,1.08B,1.28B
Net Income Growth,-,178.19%,-32.34%,18.31%,18.91%
"Depreciation, Depletion & Amortization",1.7B,994M,1.15B,1.23B,1.6B
Depreciation and Depletion,-,1.14B,1.22B,1.27B,-
Amortization of Intangible Assets,-,(142M),(71M),(46M),-
Deferred Taxes & Investment Tax Credit,839M,485M,252M,113M,297M
Deferred Taxes,839M,485M,252M,113M,297M
Investment Tax Credit,-,-,-,-,-
Other Funds,2.61B,(1.35B),105M,(871M),(773M)
Funds from Operations,3.42B,1.48B,2.42B,1.55B,2.41B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,357M,(156M),49M,(126M),403M
Receivables,(39M),(248M),271M,(129M),160M
Accounts Payable,72M,109M,(49M),(138M),117M
Other Assets/Liabilities,366M,(78M),(94M),(116M),98M
Net Operating Cash Flow,3.78B,1.32B,2.47B,1.42B,2.81B
Net Operating Cash Flow Growth,-,-65.04%,86.61%,-42.32%,97.54%
Net Operating Cash Flow / Sales,34.60%,11.74%,22.36%,13.19%,25.25%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(2.84B),(2.68B),(2.67B),(2.66B),(2.45B)
Capital Expenditures Growth,-,5.84%,0.37%,0.30%,7.98%
Capital Expenditures / Sales,-26.00%,-23.75%,-24.15%,-24.62%,-21.96%
Capital Expenditures (Fixed Assets),(2.84B),(2.68B),(2.67B),(2.66B),(2.45B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,388M,425M,47M,2M,155M
Purchase/Sale of Investments,(98M),(54M),(38M),(22M),(11M)
Purchase of Investments,(2.27B),(963M),(1.68B),(208M),(59M)
Sale/Maturity of Investments,2.17B,909M,1.64B,186M,48M
Other Uses,(172M),(718M),(217M),(231M),(258M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.72B),(3.02B),(2.87B),(2.91B),(2.56B)
Net Investing Cash Flow Growth,-,-10.83%,4.80%,-1.22%,12.00%
Net Investing Cash Flow / Sales,-24.92%,-26.80%,-26.04%,-26.95%,-22.99%
