Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,152.53M,200.8M,461.47M,335.32M,485.37M
Net Income Growth,-,31.65%,129.81%,-27.34%,44.75%
"Depreciation, Depletion & Amortization",155.26M,209.98M,214.06M,227.25M,237.36M
Depreciation and Depletion,56.5M,60.49M,64.09M,68.57M,71.76M
Amortization of Intangible Assets,98.77M,149.49M,149.97M,158.69M,165.6M
Deferred Taxes & Investment Tax Credit,(41.82M),(6.1M),(168.59M),(32.68M),(110.24M)
Deferred Taxes,(41.82M),(6.1M),(168.59M),(32.68M),(110.24M)
Investment Tax Credit,-,-,-,-,-
Other Funds,21.94M,76.99M,44.63M,(115.04M),(87.7M)
Funds from Operations,287.91M,481.68M,551.56M,414.86M,524.79M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,131.97M,(44.3M),(114.5M),22.28M,127.35M
Receivables,(11.04M),(23.41M),(59.79M),44.75M,(600K)
Accounts Payable,39M,62.4M,36.02M,646K,94.02M
Other Assets/Liabilities,126.38M,(46.09M),(37.55M),(17.62M),45.06M
Net Operating Cash Flow,419.89M,437.38M,437.07M,437.14M,652.14M
Net Operating Cash Flow Growth,-,4.17%,-0.07%,0.02%,49.18%
Net Operating Cash Flow / Sales,19.56%,17.86%,16.84%,17.23%,23.21%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(70.9M),(80.8M),(102.7M),(90.69M),(71.62M)
Capital Expenditures Growth,-,-13.95%,-27.11%,11.69%,21.03%
Capital Expenditures / Sales,-3.30%,-3.30%,-3.96%,-3.57%,-2.55%
Capital Expenditures (Fixed Assets),(70.9M),(80.8M),(102.7M),(90.69M),(71.62M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.77B),(121.03M),(3.46M),(767.83M),(4.59M)
Sale of Fixed Assets & Businesses,6.33M,-,14.35M,1.4M,224.91M
Purchase/Sale of Investments,-,-,-,-,(11.12M)
Purchase of Investments,-,-,-,-,(18.42M)
Sale/Maturity of Investments,-,-,-,-,7.3M
Other Uses,-,-,-,(737K),(720K)
Other Sources,5.57M,22.66M,-,18.99M,12.45M
Net Investing Cash Flow,(1.83B),(196.39M),(71.02M),(838.52M),156.02M
Net Investing Cash Flow Growth,-,89.28%,63.84%,"-1,080.62%",118.61%
Net Investing Cash Flow / Sales,-85.40%,-8.02%,-2.74%,-33.05%,5.55%
