Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,842.59M,884.98M,876.04M,1.11B,1.24B
Net Income Growth,-,5.03%,-1.01%,26.82%,11.23%
"Depreciation, Depletion & Amortization",279.42M,360.09M,379.05M,387.95M,399.7M
Depreciation and Depletion,215.48M,223.63M,235.91M,243.84M,249.38M
Amortization of Intangible Assets,63.94M,136.46M,143.15M,144.12M,150.33M
Deferred Taxes & Investment Tax Credit,(119.3M),31.71M,(16.25M),(42.24M),52.11M
Deferred Taxes,(119.3M),31.71M,(16.25M),(42.24M),52.11M
Investment Tax Credit,-,-,-,-,-
Other Funds,16.44M,66.64M,124.66M,95.12M,67.03M
Funds from Operations,1.02B,1.34B,1.36B,1.55B,1.75B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(54.98M),(275.56M),(72.01M),(191.06M),(216.97M)
Receivables,(66.27M),(94.92M),39.68M,(32.58M),(100.39M)
Accounts Payable,35.28M,12.28M,2.63M,(2.6M),22.7M
Other Assets/Liabilities,(79.83M),(190.99M),(97.48M),(138.26M),(139.91M)
Net Operating Cash Flow,964.16M,1.07B,1.29B,1.36B,1.54B
Net Operating Cash Flow Growth,-,10.76%,20.94%,5.36%,13.00%
Net Operating Cash Flow / Sales,14.89%,15.49%,18.23%,19.12%,19.58%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(271.7M),(276.72M),(230.29M),(143.47M),(240.67M)
Capital Expenditures Growth,-,-1.85%,16.78%,37.70%,-67.75%
Capital Expenditures / Sales,-4.20%,-4.01%,-3.25%,-2.02%,-3.06%
Capital Expenditures (Fixed Assets),(271.7M),(276.72M),(230.29M),(143.47M),(240.67M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(19.35M),(9.81M),(53.72M),(10.04M),(164.23M)
Sale of Fixed Assets & Businesses,127.84M,3.2M,13.3M,31.71M,15.35M
Purchase/Sale of Investments,26.15M,55.5M,(10.03M),(4.3M),(6.08M)
Purchase of Investments,(153.71M),(17.84M),(10.03M),(4.3M),(6.08M)
Sale/Maturity of Investments,179.86M,73.34M,-,-,-
Other Uses,-,(7.81M),(4.66M),(11.11M),(7.01M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(135.7M),(235.64M),(285.4M),(137.22M),(402.64M)
Net Investing Cash Flow Growth,-,-73.65%,-21.12%,51.92%,-193.43%
Net Investing Cash Flow / Sales,-2.10%,-3.42%,-4.03%,-1.93%,-5.13%
