Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,3.88B,2.08B,3.03B,1.95B,1.83B
Net Income Growth,-,-46.23%,45.30%,-35.47%,-6.40%
"Depreciation, Depletion & Amortization",5.43B,5.38B,5.55B,5.57B,5.62B
Depreciation and Depletion,4.86B,4.75B,4.94B,4.89B,4.94B
Amortization of Intangible Assets,570M,627M,6.5B,680M,683M
Deferred Taxes & Investment Tax Credit,(362M),(106M),681M,309M,18M
Deferred Taxes,(362M),(106M),681M,309M,18M
Investment Tax Credit,-,-,-,-,-
Other Funds,380M,2.31B,575M,1.2B,1.11B
Funds from Operations,9.32B,9.66B,9.84B,9.03B,8.58B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.84B),(1.02B),(3.18B),(4.8B),(5.57B)
Receivables,(470M),(565M),(243M),697M,(703M)
Accounts Payable,(388M),551M,(425M),(129M),440M
Other Assets/Liabilities,(1.21B),(1.31B),(2.36B),(5.42B),(5.49B)
Net Operating Cash Flow,7.48B,8.64B,6.66B,4.24B,3.01B
Net Operating Cash Flow Growth,-,15.56%,-22.96%,-36.40%,-28.88%
Net Operating Cash Flow / Sales,22.41%,23.95%,19.78%,12.65%,7.67%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(7.58B),(7.59B),(7.25B),(8.05B),(7.98B)
Capital Expenditures Growth,-,-0.13%,4.56%,-11.04%,0.83%
Capital Expenditures / Sales,-22.72%,-21.04%,-21.52%,-24.04%,-20.32%
Capital Expenditures (Fixed Assets),(7.58B),(7.59B),(7.25B),(8.05B),(7.98B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(208M),(154M),(41M),-,-
Sale of Fixed Assets & Businesses,615M,91M,53M,46M,877M
Purchase/Sale of Investments,(268M),(235M),(36M),(123M),(141M)
Purchase of Investments,(8.11B),(9B),(10.09B),(3.46B),(6.67B)
Sale/Maturity of Investments,7.85B,8.76B,10.05B,3.34B,6.53B
Other Uses,(130M),-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(7.58B),(7.83B),(7.26B),(4.34B),(3.32B)
Net Investing Cash Flow Growth,-,-3.42%,7.33%,40.28%,23.50%
Net Investing Cash Flow / Sales,-22.70%,-21.70%,-21.56%,-12.95%,-8.45%
