Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,3.36B,2.47B,2.3B,(3.07B),977M
Net Income Growth,-,-26.57%,-6.69%,-233.65%,131.78%
"Depreciation, Depletion & Amortization",1.22B,1.2B,1.22B,1.26B,1.27B
Depreciation and Depletion,1.21B,1.19B,1.2B,-,-
Amortization of Intangible Assets,13M,16M,15M,-,-
Deferred Taxes & Investment Tax Credit,(1.07B),301M,(55M),(716M),(21M)
Deferred Taxes,(1.07B),301M,(55M),(716M),(21M)
Investment Tax Credit,-,-,-,-,-
Other Funds,13M,(14M),-,(175M),25M
Funds from Operations,3.52B,3.95B,3.46B,(2.71B),2.25B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,407M,940M,523M,1.58B,69M
Receivables,(102M),117M,(94M),(294M),(701M)
Accounts Payable,233M,545M,298M,231M,38M
Other Assets/Liabilities,276M,278M,319M,1.65B,732M
Net Operating Cash Flow,3.93B,4.89B,3.99B,(1.13B),2.32B
Net Operating Cash Flow Growth,-,24.54%,-18.52%,-128.27%,306.03%
Net Operating Cash Flow / Sales,18.58%,22.28%,17.78%,-12.46%,14.71%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(2.25B),(1.98B),(1.03B),(515M),(511M)
Capital Expenditures Growth,-,12.14%,48.03%,49.85%,0.78%
Capital Expenditures / Sales,-10.64%,-9.00%,-4.58%,-5.69%,-3.24%
Capital Expenditures (Fixed Assets),(2.25B),(1.98B),(1.03B),(515M),(511M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(159M),(67M),324M,(744M),(753M)
Purchase of Investments,(2.38B),(2.41B),(2.12B),(5.08B),(5.82B)
Sale/Maturity of Investments,2.22B,2.34B,2.45B,4.34B,5.07B
Other Uses,-,-,-,-,-
Other Sources,141M,173M,-,49M,77M
Net Investing Cash Flow,(2.41B),(2.04B),(303M),(16M),(1.26B)
Net Investing Cash Flow Growth,-,15.37%,85.13%,94.72%,"-7,800.00%"
Net Investing Cash Flow / Sales,-11.39%,-9.28%,-1.35%,-0.18%,-8.01%
