Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,475.51M,423.85M,486.9M,493.02M,616.11M
Net Income Growth,-,-10.86%,14.88%,1.26%,24.97%
"Depreciation, Depletion & Amortization",249.26M,238.18M,238.37M,250.08M,259.93M
Depreciation and Depletion,201.86M,197.48M,206.67M,218.48M,228.83M
Amortization of Intangible Assets,47.4M,40.7M,31.7M,31.6M,31.1M
Deferred Taxes & Investment Tax Credit,(151.26M),15.96M,23.15M,8.14M,68.2M
Deferred Taxes,(151.26M),15.96M,23.15M,8.14M,68.2M
Investment Tax Credit,-,-,-,-,-
Other Funds,55.5M,45.91M,56.55M,99.49M,64.03M
Funds from Operations,629M,723.9M,804.96M,850.73M,1.01B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(28.19M),87.13M,61.95M,118.96M,103.99M
Receivables,36.05M,(21.47M),(62.84M),(59.01M),(32.65M)
Accounts Payable,(197.17M),285.49M,245.79M,216.49M,281.06M
Other Assets/Liabilities,(21.33M),(64.71M),14.42M,(15.57M),(134.14M)
Net Operating Cash Flow,600.81M,811.03M,866.91M,969.69M,1.11B
Net Operating Cash Flow Growth,-,34.99%,6.89%,11.86%,14.70%
Net Operating Cash Flow / Sales,6.41%,8.47%,8.93%,9.59%,10.11%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(189.76M),(193.72M),(471.65M),(267.81M),(289.64M)
Capital Expenditures Growth,-,-2.09%,-143.48%,43.22%,-8.15%
Capital Expenditures / Sales,-2.02%,-2.02%,-4.86%,-2.65%,-2.63%
Capital Expenditures (Fixed Assets),(189.76M),(193.72M),(270.13M),(267.58M),(289.64M)
Capital Expenditures (Other Assets),-,-,(201.52M),(230K),-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,11.1M,1.89M,8.71M,909K,2.33M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,817K,-,-,-
Net Investing Cash Flow,(178.64M),(191.83M),(462.94M),(266.9M),(287.31M)
Net Investing Cash Flow Growth,-,-7.38%,-141.33%,42.35%,-7.65%
Net Investing Cash Flow / Sales,-1.91%,-2.00%,-4.77%,-2.64%,-2.61%
