Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,299.31M,682.24M,419.42M,660.53M,566M
Net Income Growth,-,127.94%,-38.52%,57.48%,-14.31%
"Depreciation, Depletion & Amortization",143.63M,184.94M,185.54M,209.53M,212M
Depreciation and Depletion,58.1M,64.4M,64.3M,70.4M,68M
Amortization of Intangible Assets,85.53M,120.54M,121.24M,139.13M,144M
Deferred Taxes & Investment Tax Credit,(36.01M),(4.06M),(52.98M),(10.99M),(73M)
Deferred Taxes,(36.01M),(4.06M),(52.98M),(10.99M),(73M)
Investment Tax Credit,-,-,-,-,-
Other Funds,420.44M,(254.62M),50.3M,47.71M,178M
Funds from Operations,827.37M,608.51M,602.28M,906.78M,883M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(142.66M),45.57M,(3.37M),(197.2M),(281M)
Receivables,(127.2M),(72.69M),(189.35M),4.16M,(7M)
Accounts Payable,191.23M,160.85M,224.27M,84.71M,(96M)
Other Assets/Liabilities,(165.65M),(57.29M),(6.48M),9.06M,(52M)
Net Operating Cash Flow,684.71M,654.09M,598.91M,709.58M,602M
Net Operating Cash Flow Growth,-,-4.47%,-8.44%,18.48%,-15.16%
Net Operating Cash Flow / Sales,7.27%,6.55%,5.92%,5.72%,4.76%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(71.28M),(76.22M),(48.83M),(79.02M),(96M)
Capital Expenditures Growth,-,-6.92%,35.94%,-61.82%,-21.50%
Capital Expenditures / Sales,-0.76%,-0.76%,-0.48%,-0.64%,-0.76%
Capital Expenditures (Fixed Assets),(71.28M),(76.22M),(48.83M),(79.02M),(96M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(340.88M),(658.24M),(79.71M),(630.8M),(196M)
Sale of Fixed Assets & Businesses,-,51.5M,-,-,-
Purchase/Sale of Investments,(24.7M),323.96M,12.78M,5.67M,11M
Purchase of Investments,(25.7M),-,(1.24M),(4.09M),-
Sale/Maturity of Investments,1M,323.96M,14.02M,9.76M,11M
Other Uses,(43.73M),(16.24M),(18.79M),(33.31M),(33M)
Other Sources,-,1.27B,2.71M,-,-
Net Investing Cash Flow,(480.59M),(375.23M),(134.56M),(737.46M),(314M)
Net Investing Cash Flow Growth,-,21.92%,64.14%,-448.06%,57.42%
Net Investing Cash Flow / Sales,-5.10%,-3.76%,-1.33%,-5.95%,-2.48%
