Item,2017,2018,2019,2020,2021
Funds from Operations,1.72B,2.07B,2.47B,2.77B,3.46B
Funds from Operations Growth,-,20.60%,19.05%,12.13%,24.77%
Changes in Working Capital,220.6M,111.6M,109.6M,91.1M,67.4M
Receivables,(101.6M),12.7M,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,323.4M,111.3M,-,-,-
Other Assets/Liabilities,(1.2M),(12.4M),109.6M,91.1M,67.4M
Net Operating Cash Flow,1.94B,2.19B,2.58B,2.86B,3.52B
Net Operating Cash Flow Growth,-,12.64%,17.98%,10.89%,23.15%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(186.1M),(168.5M),(204.6M),(214.6M),(239.1M)
Capital Expenditures Growth,-,9.46%,-21.42%,-4.89%,-11.42%
Capital Expenditures (Fixed Assets),(186.1M),(168.5M),(204.6M),(214.6M),(239.1M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(64.2M),(23.8M),(18.4M),(53.9M),(2.47B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(133.2M),(867.7M),(641.5M),(202.5M),1.44B
Purchase of Investments,(1.75B),(1.69B),(1.3B),(1.21B),(185.6M)
Sale/Maturity of Investments,1.62B,822.8M,655.1M,1.01B,1.63B
Other Uses,(7.4M),-,-,-,-
Other Sources,-,88.4M,6.8M,50.5M,30.9M
Net Investing Cash Flow,(390.9M),(971.6M),(857.7M),(420.5M),(1.24B)
