Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,616.76M,810.47M,621.09M,(29.1M),898.79M
Net Income Growth,-,31.41%,-23.37%,-104.69%,"3,188.41%"
"Depreciation, Depletion & Amortization",167.69M,241.64M,257.26M,272.84M,290.97M
Depreciation and Depletion,115.7M,152.66M,165.06M,177.88M,187.7M
Amortization of Intangible Assets,51.99M,88.97M,92.21M,94.96M,103.27M
Deferred Taxes & Investment Tax Credit,65.99M,3.89M,(55.94M),(27.72M),31.68M
Deferred Taxes,65.99M,3.89M,(55.94M),(27.72M),31.68M
Investment Tax Credit,-,-,-,-,-
Other Funds,(4.28M),18.06M,87.11M,750.13M,48.17M
Funds from Operations,846.16M,1.07B,909.52M,966.14M,1.27B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(31.11M),71.1M,(17.51M),1.05B,(11.32M)
Receivables,(19.27M),(72.04M),(134.16M),957.51M,(258.99M)
Accounts Payable,61.47M,364.64M,82.74M,89.35M,777.32M
Other Assets/Liabilities,(63.39M),(148.32M),88.68M,(51.91M),(200.41M)
Net Operating Cash Flow,815.04M,1.15B,892.01M,2.02B,1.26B
Net Operating Cash Flow Growth,-,40.50%,-22.11%,126.41%,-37.70%
Net Operating Cash Flow / Sales,5.00%,6.11%,5.09%,12.21%,6.67%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(156.76M),(232.42M),(277.87M),(153.5M),(266.14M)
Capital Expenditures Growth,-,-48.27%,-19.56%,44.76%,-73.38%
Capital Expenditures / Sales,-0.96%,-1.24%,-1.59%,-0.93%,-1.41%
Capital Expenditures (Fixed Assets),(156.76M),(232.42M),(277.87M),(153.5M),(266.14M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,21.28M,14.67M,459M,405.44M,44.29M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(1.49B),(278.37M),(744.33M),(80.3M),(284.32M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.63B),(496.12M),(563.21M),171.64M,(506.16M)
Net Investing Cash Flow Growth,-,69.57%,-13.52%,130.47%,-394.90%
Net Investing Cash Flow / Sales,-10.00%,-2.65%,-3.21%,1.04%,-2.68%
