Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.29B,881M,303M,164M,424M
Net Income Growth,-,-31.92%,-65.61%,-45.87%,158.54%
"Depreciation, Depletion & Amortization",1.37B,1.42B,2.44B,3.71B,4.02B
Depreciation and Depletion,158M,170M,200M,252M,256M
Amortization of Intangible Assets,1.21B,1.25B,2.24B,3.46B,3.76B
Deferred Taxes & Investment Tax Credit,(985M),(116M),(109M),(206M),(81M)
Deferred Taxes,(985M),(116M),(109M),(206M),(81M)
Investment Tax Credit,-,-,-,-,-
Other Funds,260M,247M,623M,459M,916M
Funds from Operations,1.94B,2.43B,3.26B,4.13B,5.27B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(194M),(439M),(851M),311M,(464M)
Receivables,(170M),58M,(144M),(89M),(552M)
Accounts Payable,115M,(162M),(74M),217M,391M
Other Assets/Liabilities,(139M),(335M),(633M),183M,(303M)
Net Operating Cash Flow,1.74B,1.99B,2.41B,4.44B,4.81B
Net Operating Cash Flow Growth,-,14.47%,20.92%,84.32%,8.28%
Net Operating Cash Flow / Sales,20.09%,23.66%,23.32%,35.39%,34.66%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(613M),(622M),(828M),(1.13B),(1.25B)
Capital Expenditures Growth,-,-1.47%,-33.12%,-36.35%,-10.81%
Capital Expenditures / Sales,-7.07%,-7.38%,-8.01%,-8.99%,-9.01%
Capital Expenditures (Fixed Assets),(145M),(127M),(200M),(263M),(320M)
Capital Expenditures (Other Assets),(468M),(495M),(628M),(866M),(931M)
Net Assets from Acquisitions,-,(16M),(6.63B),(469M),(767M)
Sale of Fixed Assets & Businesses,1.31B,-,49M,-,370M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(4M),(30M),(90M),-,(123M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,690M,(668M),(7.5B),(914M),(1.77B)
Net Investing Cash Flow Growth,-,-196.81%,"-1,022.90%",87.81%,-93.76%
Net Investing Cash Flow / Sales,7.96%,-7.93%,-72.59%,-7.28%,-12.76%
