Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,372.9M,139.9M,466.7M,238.4M,2.94B
Net Income Growth,-,-62.48%,233.60%,-48.92%,"1,135.19%"
"Depreciation, Depletion & Amortization",188.4M,275.1M,280.8M,319.6M,341.1M
Depreciation and Depletion,120M,128.4M,135M,182.4M,195M
Amortization of Intangible Assets,68.4M,146.7M,145.8M,137.2M,146.1M
Deferred Taxes & Investment Tax Credit,(7.1M),2.9M,(15.9M),(900K),(2.5B)
Deferred Taxes,(7.1M),2.9M,(15.9M),(900K),(2.5B)
Investment Tax Credit,-,-,-,-,-
Other Funds,45.6M,131.4M,21.7M,55.3M,104.9M
Funds from Operations,599.8M,549.3M,753.3M,612.4M,888.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(6.2M),119.6M,(40.1M),(125.8M),(149.9M)
Receivables,(25.1M),(59.5M),(55.6M),8.5M,(75.5M)
Accounts Payable,25M,2.9M,3.6M,23.2M,(16M)
Other Assets/Liabilities,(4M),95.6M,7.4M,(73.5M),(118.3M)
Net Operating Cash Flow,593.6M,668.9M,713.2M,486.6M,738.6M
Net Operating Cash Flow Growth,-,12.69%,6.62%,-31.77%,51.79%
Net Operating Cash Flow / Sales,27.75%,26.41%,26.88%,20.02%,25.27%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(127.2M),(193.6M),(292.1M),(310.4M),(214.4M)
Capital Expenditures Growth,-,-52.20%,-50.88%,-6.26%,30.93%
Capital Expenditures / Sales,-5.95%,-7.64%,-11.01%,-12.77%,-7.34%
Capital Expenditures (Fixed Assets),(127.2M),(193.6M),(292.1M),(310.4M),(214.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(254.1M),(1.32B),(59.2M),(54.1M),(235.9M)
Other Sources,12.8M,22.3M,-,2.1M,-
Net Investing Cash Flow,(381.3M),(1.52B),(351.3M),(364.5M),(450.3M)
Net Investing Cash Flow Growth,-,-297.98%,76.85%,-3.76%,-23.54%
Net Investing Cash Flow / Sales,-17.83%,-59.91%,-13.24%,-14.99%,-15.41%
