Item,2018,2019,2020,2021,2022
Funds from Operations,1.32B,1.34B,1.26B,1.26B,1.46B
Funds from Operations Growth,-,2.00%,-6.44%,0.01%,16.48%
Changes in Working Capital,20.25M,(10.5M),(25.46M),10M,10.01M
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,20.25M,(10.5M),(25.46M),10M,10.01M
Net Operating Cash Flow,1.34B,1.33B,1.23B,1.27B,1.47B
Net Operating Cash Flow Growth,-,-0.33%,-7.62%,2.89%,16.35%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(86.93M),(140.89M),(137.04M),(153.24M),(174.71M)
Capital Expenditures Growth,-,-62.07%,2.74%,-11.82%,-14.01%
Capital Expenditures (Fixed Assets),(86.93M),(140.89M),(137.04M),(153.24M),(174.71M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(68K),(55K),(997K)
Sale of Fixed Assets & Businesses,-,456K,-,-,-
Purchase/Sale of Investments,(556.84M),(1.06B),(55.03M),(504.1M),(446.26M)
Purchase of Investments,(1.49B),(1.48B),(880.25M),(1.48B),(1.5B)
Sale/Maturity of Investments,936.45M,424.82M,825.23M,977.2M,1.06B
Other Uses,-,(4.85M),-,(29.89M),-
Other Sources,11.61M,-,1.47M,-,9.08M
Net Investing Cash Flow,(632.17M),(1.2B),(190.66M),(687.28M),(612.88M)
